"year","nm","lnih","lnhd","clnih","lnih2","clnih2","slnih","slnih2","lncost","lnrain","lnsurge","lnpress","lneTK12","low1","low2","me","nh","ma","ri","ct","ny","nj","de","md","va","nc","sc","ga","fl","al","ms","la","tx","lninc","vwind"
1977,"Babe",2.9796616,3.0141873,0.05352864,8.8783832,-0.88729793,0.05640032,-1.0521072,16.118096,2.3969858,2.1587147,-6.9027427,2.8945636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.213819,0.01538462
1979,"Bob",3.2235303,3.2482046,0.29739736,10.391148,-0.80171806,0.31335199,-0.95063148,16.811243,1.96851,1.8405496,-6.8936564,3.7320291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.062052,0.01538462
1979,"David1",2.9969911,4.6641023,0.07085817,8.9819558,-0.88514236,0.07465954,-1.0495513,18.890684,2.3025851,1.6094379,-6.8793558,3.8199367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.314775,0.03571429
1979,"David2",3.0261755,3.7746521,0.1000426,9.1577384,-0.88015472,0.10540964,-1.0436372,18.890684,2.737609,1.6094379,-6.8772961,3.9867757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14.711692,0.11111111
1979,"Frederic",2.9801534,4.1360774,0.05402042,8.8813141,-0.88724504,0.05691848,-1.0520445,21.556175,2.3978953,2.7080502,-6.8522426,3.5959077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15.785351,0.55974522
1980,"Allen",2.8912174,3.86502,-0.03491553,8.3591382,-0.88894415,-0.03678866,-1.0540592,19.519293,3.0056826,1.6094379,-6.8511849,3.3265016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.066065,0.36656891
1983,"Alicia",3.6488802,5.6696695,0.72274726,13.314327,-0.36779965,0.76152086,-0.43611581,21.416413,2.2512918,2.5360749,-6.8690145,3.7628377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.647861,0.36656891
1984,"Diana",3.0873344,4.2911589,0.1612015,9.531634,-0.86417732,0.16984956,-1.0246921,17.989898,2.9433858,1.7191888,-6.8554088,3.4626508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.333661,0.36656891
1985,"Bob",3.4749316,4.1411625,0.54879867,12.07515,-0.58898326,0.57824036,-0.69838271,16.811243,3.0680529,0.96317432,-6.9107508,3.3987213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.983964,0.01538462
1985,"Danny",3.4241367,2.7123169,0.49800375,11.724712,-0.64215551,0.52472042,-0.76143133,17.727534,2.2823824,2.0630581,-6.89467,3.5938016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.187366,0.11111111
1985,"Elena",3.3340835,4.19143,0.40795056,11.116113,-0.72373959,0.4298361,-0.85816907,20.946409,2.7517481,2.0630581,-6.8658911,2.9044857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.96279,0.36656891
1985,"Gloria1",2.8673342,3.3590728,-0.05879875,8.2216054,-0.88670595,-0.06195316,-1.0514053,18.420681,1.9586853,1.7917595,-6.8480053,4.1143179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.761199,0.22857143
1985,"Gloria2",3.9498266,5.577375,1.0236936,15.60113,0.15778539,1.0786123,0.1870929,20.500122,1.7950873,1.9459101,-6.8679744,4.637345,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.404637,0.06745818
1985,"Juan",3.4867404,3.0043334,0.56060749,12.157359,-0.57588248,0.5906827,-0.68284856,21.128731,2.8780742,2.1041342,-6.8783265,3.3393977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.020321,0.06745818
1985,"Kate",3.1872361,3.5556058,0.26110312,10.158474,-0.8219884,0.27511066,-0.9746669,19.519293,2.1186623,2.3823201,-6.8741985,3.8135568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.272205,0.16562047
1986,"Bonnie",3.5175781,4.631865,0.59144519,12.373356,-0.54035583,0.62317476,-0.64072309,17.55318,2.5649494,1.6582281,-6.8977049,3.8088556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.300775,0.06745818
1986,"Charley",2.9655299,3.2403687,0.03939699,8.7943678,-0.88861112,0.04151054,-1.0536643,16.523561,2.1529243,1.3711807,-6.8977049,3.3378678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.040353,0.01538462
1987,"Floyd",3.6561146,5.5796275,0.72998165,13.367174,-0.35729004,0.76914336,-0.42365412,13.122363,2.3095607,1.3862944,-6.9007307,4.4240001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.227338,0.01538462
1988,"Florence",3.5585195,3.2215496,0.63238655,12.663061,-0.49025049,0.66631253,-0.58131103,16.811243,2.3786198,1.7749524,-6.8916259,2.2169609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.989454,0.03571429
1989,"Chantal",3.6262698,4.6855195,0.7001369,13.149833,-0.39997157,0.73769751,-0.47426344,18.420681,2.9957323,1.9300711,-6.8936564,3.6613171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.864931,0.03571429
1989,"Hugo",3.6219523,4.4037174,0.6958193,13.118538,-0.40599874,0.73314829,-0.48141012,22.679268,2.3302003,2.9856819,-6.8394764,4.2031576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.484428,0.61359571
1989,"Jerry",3.6578106,4.5601453,0.73167762,13.379578,-0.3548111,0.77093032,-0.42071474,18.064006,1.903599,1.9300711,-6.8906091,3.2700812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.70658,0.06745818
1991,"Bob",4.1034625,6.1645288,1.1773295,16.838404,0.49594161,1.2404904,0.58805923,21.128731,2.1090003,1.8809906,-6.8690145,3.731226,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.745255,0.22857143
1992,"Andrew1",3.867997,5.5510106,0.94186404,14.961401,-0.00305537,0.99239272,-0.00362288,23.959589,2.6376277,2.6700021,-6.8265452,3.465664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.147367,0.79876558
1992,"Andrew2",3.6168204,3.3717305,0.6906875,13.08139,-0.41311403,0.72774117,-0.48984702,20.781535,2.4782177,2.0794415,-6.8458799,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.444243,0.61359571
1993,"Emily",2.9832475,3.2677331,0.05711455,8.8997656,-0.88690117,0.0601786,-1.0516368,17.370859,2.014903,2.3194422,-6.8679744,3.3378346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.153781,0.36656891
1995,"Erin1",3.8280031,5.0859528,0.90187015,14.653608,-0.07679348,0.95025325,-0.09105732,19.673444,2.383243,1.8809906,-6.8916259,3.3218865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.560811,0.06745818
