"year","nm","lnih","lnhd","clnih","lnih2","clnih2","slnih","slnih2","lncost","lnrain","lnsurge","lnpress","lneTK12","low1","low2","me","nh","ma","ri","ct","ny","nj","de","md","va","nc","sc","ga","fl","al","ms","la","tx","lninc","vwind"
1960,"Donna3",2.1653196,5.636624,-1.0967345,4.6886089,0.09039819,-1.034967,0.07956945,17.216708,2.0794415,2.3025851,-6.8679744,3.6768442,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15.652611,0.22857143
1961,"Carla",1.5649339,2.3528494,-1.6971202,2.449018,1.7677887,-1.6015394,1.5560265,19.827268,2.8599126,2.8094027,-6.8362593,2.9088535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.420272,0.66137566
1963,"Cindy",1.6619187,4.2642629,-1.6001354,2.7619738,1.4480048,-1.5100167,1.2745493,16.346028,3.1570004,1.6094379,-6.9037473,3.8490235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.501281,0.01538462
1964,"Cleo",1.9104348,4.7223939,-1.3516193,3.6497612,0.71444626,-1.2754968,0.62886323,18.671439,2.6623552,1.7917595,-6.8752321,2.715771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.376337,0.22857143
1964,"Dora",1.9935208,4.5033746,-1.2685333,3.9741253,0.49674825,-1.1970902,0.43724312,19.336971,3.1667401,2.4849066,-6.8731638,3.4932815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.021441,0.36656891
1964,"Hilda",1.777451,2.7896286,-1.4846031,3.1593321,1.0916179,-1.4009911,0.96085372,18.643824,2.8741295,2.3025851,-6.856462,3.539128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.795195,0.36656891
1964,"Isbell",2.2250275,3.2962518,-1.0370265,4.9507476,-0.03700432,-0.9786218,-0.0325716,16.118096,2.2470724,1.6094379,-6.8814113,2.9245152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.133738,0.5
1965,"Betsy1",2.0006961,4.9476626,-1.261358,4.002785,0.47859552,-1.190319,0.42126489,18.752643,2.3978953,2.1972246,-6.858565,4.1435781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.94907,0.73979822
1965,"Betsy2",1.9679691,4.6117136,-1.2940849,3.8729026,0.56222746,-1.2212028,0.49487862,20.971008,2.5022553,2.7212954,-6.8543545,4.8729663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.649272,0.55974522
1966,"Alma1",2.0883485,2.9465606,-1.1737056,4.3611996,0.26515635,-1.1076031,0.23339345,12.715898,2.296567,1.6094379,-6.8775022,4.2859229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.947205,0.66137566
1966,"Alma2",1.6651082,1.5601306,-1.5969459,2.7725852,1.4378079,-1.5070068,1.2655738,16.123083,2.1972246,2.3025851,-6.8895913,3.8757061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.152171,0.11111111
1966,"Inez",2.0883485,2.9465606,-1.1737056,4.3611996,0.26515635,-1.1076031,0.23339345,15.424948,1.5686159,1.6094379,-6.8906091,2.9241547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.947205,0.06745818
1967,"Beulah",1.8407786,3.3486741,-1.4212755,3.388466,0.90759553,-1.34123,0.79887528,19.113828,3.3098128,2.4849066,-6.856462,3.4087871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.608703,0.77142857
1968,"Gladys",2.0248325,2.6872553,-1.2372216,4.0999466,0.4182889,-1.167542,0.36818236,15.717618,2.6246686,1.8718022,-6.8844867,3.3155722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.693863,0.03571429
1969,"Camille",2.430677,3.2825556,-0.83137711,5.9081906,-0.42124048,-0.78455443,-0.37078038,20.970126,2.3085672,2.7080502,-6.8123451,3.3933083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.344346,0.82236842
1969,"Gerda",1.6876313,1.7019928,-1.5744228,2.8480993,1.3663789,-1.4857522,1.2027013,10.221941,1.7351891,1.7917595,-6.8875526,4.6536907,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.23423,0.2967033
1970,"Celia",2.418697,3.6389064,-0.84335712,5.850095,-0.40117715,-0.79585973,-0.35312042,20.650695,1.9823798,2.2192035,-6.8511849,3.3211621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.907658,0.5
1971,"Fern",2.1861499,2.381398,-1.0759042,4.7792512,0.04514151,-1.0153099,0.03973404,17.224345,3.2580965,1.7917595,-6.8865316,3.8699677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.63903,0.01538462
1971,"Edith",2.4341852,3.2091427,-0.82786885,5.9252578,-0.42706155,-0.78124375,-0.37590414,17.034386,2.1587147,1.7578579,-6.8855097,3.6634765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.419013,0.16562047
1971,"Ginger",2.1027886,3.2729641,-1.1592655,4.42172,0.23146803,-1.0939763,0.20374063,16.118096,2.745988,1.3862944,-6.9027427,4.6959587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.636805,0.01538462
1972,"Agnes",1.8890266,1.9379706,-1.3730275,3.5684216,0.77277605,-1.2956993,0.68020574,17.249498,2.1317968,1.9459101,-6.8875526,4.1673904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.826376,0.01538462
1974,"Carmen",2.6419242,3.1919627,-0.62012988,6.9797635,-0.72786732,-0.58520452,-0.64067659,18.826146,2.5802168,1.7917595,-6.858565,3.7925378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.681609,0.7032967
1975,"Eloise",2.7007754,3.3580527,-0.56127874,7.2941875,-0.79739456,-0.52966784,-0.70187521,20.009916,2.7013612,2.7850112,-6.8617113,4.6273785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.976648,0.5
1976,"Belle",3.280693,6.5261749,0.01863887,10.762946,-1.112081,0.01758914,-0.97886556,18.420681,1.9169226,2.1804175,-6.8875526,3.6650854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.894857,0.11111111
1977,"Babe",2.9780651,3.0141873,-0.283989,8.8688717,-1.0317786,-0.2679949,-0.90818258,16.118096,2.3969858,2.1587147,-6.9027427,2.8945636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.212222,0.01538462
1979,"Bob",3.2162248,3.2482046,-0.04582929,10.344102,-1.1103281,-0.04324821,-0.97732263,16.811243,1.96851,1.8405496,-6.8936564,3.7320291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.054746,0.01538462
1979,"David1",3.0230384,4.6641023,-0.2390157,9.1387611,-1.0552999,-0.22555448,-0.92888623,18.890684,2.3025851,1.6094379,-6.8793558,3.8199367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.340822,0.03571429
1979,"David2",3.0697321,3.7746521,-0.19232195,9.4232554,-1.0754407,-0.18149049,-0.94661435,18.890684,2.737609,1.6094379,-6.8772961,3.9867757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14.755249,0.11111111
1979,"Frederic",3.0293849,4.1360774,-0.23266918,9.1771729,-1.0582934,-0.21956538,-0.93152119,21.556175,2.3978953,2.7080502,-6.8522426,3.5959077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15.834582,0.55974522
1980,"Allen",2.9083481,3.86502,-0.35370601,8.4584886,-0.98732045,-0.33378549,-0.86905001,19.519293,3.0056826,1.6094379,-6.8511849,3.3265016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.083196,0.36656891
1983,"Alicia",3.636812,5.6696695,0.37475794,13.226402,-0.97198487,0.35365179,-0.85555147,21.416413,2.2512918,2.5360749,-6.8690145,3.7628377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.635793,0.36656891
1984,"Diana",3.0850655,4.2911589,-0.17698856,9.5176294,-1.0811034,-0.16702066,-0.9515988,17.989898,2.9433858,1.7191888,-6.8554088,3.4626508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.331392,0.36656891
1985,"Bob",3.4974242,4.1411625,0.23537012,12.231976,-1.0570293,0.22211421,-0.93040848,16.811243,3.0680529,0.96317432,-6.9107508,3.3987213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.006456,0.01538462
1985,"Danny",3.4273217,2.7123169,0.16526763,11.746534,-1.085115,0.15595986,-0.95512981,17.727534,2.2823824,2.0630581,-6.89467,3.5938016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.190551,0.11111111
1985,"Elena",3.3547658,4.19143,0.09271172,11.254454,-1.1038329,0.08749025,-0.97160553,20.946409,2.7517481,2.0630581,-6.8658911,2.9044857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.983472,0.36656891
1985,"Gloria1",2.8932072,3.3590728,-0.36884693,8.3706477,-0.97638033,-0.34807368,-0.8594204,18.420681,1.9586853,1.7917595,-6.8480053,4.1143179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.787072,0.22857143
1985,"Gloria2",3.9496966,5.577375,0.68764254,15.600103,-0.63957613,0.6489149,-0.56296174,20.500122,1.7950873,1.9459101,-6.8679744,4.637345,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.404507,0.06745818
1985,"Juan",3.4824141,3.0043334,0.22036002,12.127208,-1.0638698,0.20794947,-0.93642961,21.128731,2.8780742,2.1041342,-6.8783265,3.3393977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.015995,0.06745818
1985,"Kate",3.2383752,3.5556058,-0.0236789,10.487074,-1.1118677,-0.02234532,-0.97867783,19.519293,2.1186623,2.3823201,-6.8741985,3.8135568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.323345,0.16562047
1986,"Bonnie",3.5209503,4.631865,0.2588962,12.397091,-1.0454011,0.24431531,-0.92017326,17.55318,2.5649494,1.6582281,-6.8977049,3.8088556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.304147,0.06745818
1986,"Charley",2.9897291,3.2403687,-0.27232498,8.9384801,-1.0382675,-0.2569878,-0.91389414,16.523561,2.1529243,1.3711807,-6.8977049,3.3378678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.064553,0.01538462
1987,"Floyd",3.6656569,5.5796275,0.40360283,13.437041,-0.94953314,0.38087215,-0.83578922,13.122363,2.3095607,1.3862944,-6.9007307,4.4240001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.236881,0.01538462
1988,"Florence",3.5637119,3.2215496,0.30165784,12.700043,-1.0214309,0.28466865,-0.89907442,16.811243,2.3786198,1.7749524,-6.8916259,2.2169609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.994646,0.03571429
1989,"Chantal",3.6299588,4.6855195,0.36790475,13.176601,-0.97707448,0.34718456,-0.8600314,18.420681,2.9957323,1.9300711,-6.8936564,3.6613171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.86862,0.03571429
1989,"Hugo",3.6677385,4.4037174,0.40568438,13.452305,-0.94784857,0.38283647,-0.83430644,22.679268,2.3302003,2.9856819,-6.8394764,4.2031576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.530215,0.61359571
1989,"Jerry",3.6622916,4.5601453,0.40023752,13.41238,-0.95223831,0.37769637,-0.83817034,18.064006,1.903599,1.9300711,-6.8906091,3.2700812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.711061,0.06745818
1991,"Bob",4.1088448,6.1645288,0.84679071,16.882606,-0.39537387,0.79909994,-0.34801231,21.128731,2.1090003,1.8809906,-6.8690145,3.731226,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.750637,0.22857143
1992,"Andrew1",3.889257,5.5510106,0.62720293,15.12632,-0.71904487,0.59187922,-0.63291097,23.959589,2.6376277,2.6700021,-6.8265452,3.465664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.168627,0.79876558
1992,"Andrew2",3.635249,3.3717305,0.37319495,13.215036,-0.97315391,0.35217683,-0.85658047,20.781535,2.4782177,2.0794415,-6.8458799,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.462671,0.61359571
1993,"Emily",3.0170654,3.2677331,-0.24498871,9.1026835,-1.0524089,-0.23119109,-0.92634158,17.370859,2.014903,2.3194422,-6.8679744,3.3378346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.187599,0.36656891
1995,"Erin1",3.87391,5.0859528,0.61185593,15.007179,-0.7380607,0.57739655,-0.64964892,19.673444,2.383243,1.8809906,-6.8916259,3.3218865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.606718,0.06745818
1995,"Erin2",3.8198806,4.0954877,0.55782653,14.591488,-0.80125794,0.52641006,-0.7052758,19.673444,2.0794415,1.9286187,-6.8803841,3.8751748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.484991,0.16562047
1995,"Opal",3.815232,4.2974138,0.55317787,14.555995,-0.80642263,0.52202321,-0.70982182,22.360708,2.9663035,3.1780538,-6.8480053,1.7807591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.510247,0.36656891
1996,"Bertha",3.7576873,4.2516466,0.49563326,14.120214,-0.86677606,0.46771947,-0.76294555,19.413933,2.2192035,1.7749524,-6.8814113,4.2814307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.08515,0.22857143
1996,"Fran",3.7014098,4.3509904,0.43935575,13.700435,-0.91939491,0.41461148,-0.80926123,22.148781,2.7725887,2.1815468,-6.8606637,3.43298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.301711,0.36656891
1997,"Danny",3.8733359,4.1725502,0.61128179,15.002731,-0.73876296,0.57685475,-0.65026705,18.420681,3.6309855,1.7191888,-6.8916259,3.7960555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.254966,0.03571429
1998,"Bonnie",3.791046,4.2257366,0.52899191,14.37203,-0.83259595,0.49919938,-0.73285985,20.394762,2.6817062,1.8293763,-6.8710913,3.1616718,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.531929,0.2967033
1998,"Earl",3.677415,3.8369312,0.4153609,13.523381,-0.93990371,0.39196801,-0.82731329,18.184958,2.7948393,2.0630581,-6.89467,2.9575917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.288347,0.03571429
1998,"Georges1",4.049512,3.9257303,0.78745788,16.398547,-0.49233848,0.7431087,-0.43336159,20.517396,1.6094379,2.0412203,-6.8885725,3.1852838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.879973,0.22857143
1998,"Georges2",3.9706808,4.3841855,0.70862669,15.766306,-0.6102766,0.66871724,-0.53717198,21.391639,3.6496187,2.1815468,-6.8710913,3.539249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,16.727614,0.22857143
1999,"Bret",3.7688747,1.9027319,0.5068206,14.204416,-0.85556127,0.47827675,-0.75307417,17.909855,2.5787005,2.1994443,-6.8575141,3.55456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.652466,0.36656891
1999,"Floyd",4.0737381,4.2333181,0.81168403,16.595342,-0.45359742,0.76597045,-0.39926129,22.654787,3.1805507,2.2170272,-6.8627579,3.4197879,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.360612,0.22857143
1999,"Irene",4.2315059,5.306367,0.96945183,17.905642,-0.17259154,0.91485285,-0.15191692,20.500122,2.8593396,1.0818052,-6.8710913,3.9969416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.076592,0.2967033
2002,"Lili",4.0273997,3.4382359,0.76534564,16.219949,-0.52667443,0.72224181,-0.46358446,20.645304,2.1282317,2.4595888,-6.8700534,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.227763,0.11111111
2003,"Claudette",3.8568009,2.5067999,0.59474682,14.874913,-0.7587046,0.56125102,-0.6678199,19.008467,1.8437192,1.7766458,-6.8865316,3.7630225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.440933,0.11111111
2003,"Isabel",4.3043635,4.2383277,1.0423094,18.527545,-0.02601942,0.98360717,-0.02290257,22.404094,3.0056826,2.1435894,-6.8638034,1.9305912,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.442907,0.22857143
2004,"Alex",3.7759078,3.9255018,0.51385369,14.25748,-0.84838277,0.48491375,-0.74675558,15.424948,2.0215476,1.7766458,-6.8793558,3.1753634,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.021725,0.03571429
2004,"Charley1",4.1483935,5.4677484,0.88633944,17.209169,-0.32683078,0.83642131,-0.28767995,23.432181,2.2905125,1.7766458,-6.8469431,3.5254131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.805884,0.7032967
2004,"Charley2",4.0046653,4.6575235,0.74261119,16.037344,-0.56095701,0.70078775,-0.49376036,18.420806,2.0794415,2.0630581,-6.8997231,3.3009906,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.135134,0.03571429
2004,"Frances",4.506148,5.0317295,1.2440939,20.30537,0.43534129,1.1740273,0.38319205,22.975294,3.1599747,1.9300711,-6.8669333,2.5106498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.437167,0.22857143
2004,"Gaston",4.2262837,4.660547,0.96422965,17.861474,-0.18268957,0.90992478,-0.16080532,18.683045,2.5336968,1.3711807,-6.8926416,3.5396234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.343782,0.01538462
2004,"Ivan",4.1305412,4.5857914,0.86848711,17.061371,-0.35815852,0.81957441,-0.31525496,23.658186,2.8332133,2.7140323,-6.8522426,3.2155265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.128198,0.43510951
2004,"Jeanne",4.506148,5.0317295,1.2440939,20.30537,0.43534129,1.1740273,0.38319205,22.759278,2.4824035,1.7766458,-6.856462,3.3157126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.437167,0.43510951
2005,"Cindy",4.3665602,4.6773861,1.1045061,19.066848,0.10750526,1.0423009,0.09462728,19.583832,2.2512918,1.7749524,-6.8987145,2.6293303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.735491,0.01538462
2005,"Dennis",4.2649397,4.4574311,1.0028856,18.18971,-0.10664891,0.94640363,-0.09387351,21.657396,2.5494452,2.1972246,-6.8522426,3.5964961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.065134,0.43510951
2005,"Katrina1",4.492768,5.746525,1.230714,20.184965,0.40222846,1.1614008,0.35404579,21.465203,2.7991089,1.7917595,-6.8916259,3.3261287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.960473,0.03571429
2005,"Katrina2",4.3343138,4.9301748,1.0722597,18.786276,0.0373125,1.0118707,0.03284286,25.386705,2.6959776,3.325036,-6.8243737,3.0692233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.717394,0.5
2005,"Ophelia",4.1109621,4.4921824,0.84890803,16.90001,-0.39178354,0.80109801,-0.34485206,18.064006,2.8622009,1.7917595,-6.8895913,2.1945765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.672227,0.01538462
2005,"Rita",4.4513708,5.3225411,1.1893167,19.814702,0.30204589,1.1223351,0.26586402,23.211251,2.7725887,2.4807313,-6.8426833,2.7106795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18.376525,0.36656891
2005,"Wilma",4.5645423,5.5862619,1.3024882,20.835046,0.5840471,1.2291328,0.5140845,23.768122,2.584752,2.1860513,-6.856462,2.5193812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.341505,0.43510951
2007,"Humberto",4.3882469,4.387803,1.1261928,19.256711,0.15588183,1.0627663,0.13720885,17.727534,2.6483002,1.3711807,-6.8926416,2.9627769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.936699,0.11111111
2008,"Dolly",4.1294964,3.8949323,0.86744229,17.05274,-0.35997226,0.81858844,-0.31685143,20.772056,2.7080502,1.3862944,-6.8741985,3.4081278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.011845,0.06745818
2008,"Gustav",4.548115,3.4317711,1.2860609,20.68535,0.5415242,1.2136307,0.47665539,22.253228,3.0445224,2.5741378,-6.8606637,3.3293949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.576866,0.22857143
2008,"Ike",4.7775057,5.72133,1.5154516,22.824561,1.1841652,1.4301022,1.0423149,24.108334,2.9391619,2.9962321,-6.856462,2.6337275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.235036,0.2967033
2011,"Irene",4.4062639,4.9961001,1.1442098,19.415161,0.19678767,1.0797685,0.17321461,23.483276,2.7562052,1.9586853,-6.858565,3.5920192,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,17.548485,0.06745818
2012,"Isaac",4.6222525,4.3775864,1.3601984,21.365218,0.73771136,1.2835928,0.64934142,21.577681,3.285038,2.4006188,-6.8731638,1.9296155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.230174,0.03571429
2012,"Sandy",4.9452713,7.43162,1.6832172,24.455708,1.7207917,1.5884194,1.5146593,24.991564,2.5517862,2.5376572,-6.8480053,3.7771537,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20.057182,0.01538462
2014,"Arthur",4.0173921,4.0553062,0.75533801,16.139439,-0.54189287,0.71279781,-0.4769799,14.668222,2.1667654,1.499623,-6.8803841,1.7319392,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.387497,0.16562047
2016,"Hermine",4.1411199,2.7143225,0.87906577,17.148874,-0.33967176,0.82955729,-0.29898271,20.125429,3.1072736,2.014903,-6.8885725,2.4529181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.290518,0.03571429
2016,"Matthew",4.4869377,5.020683,1.2248836,20.13261,0.38791145,1.1558989,0.34144381,23.025851,2.9418039,2.0412203,-6.8700534,1.7646357,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,19.126354,0.16562047
2017,"Harvey",4.9283429,5.3998732,1.6662888,24.288564,1.6640901,1.5724444,1.4647499,25.55158,4.1039648,2.3369865,-6.8426833,1.8083873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.63451,0.55974522
2017,"Irma",4.7515935,5.9753108,1.4895394,22.577641,1.1062992,1.4056494,0.97377639,24.635289,2.7669478,1.9459101,-6.8362593,2.9259442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.19592,0.55974522
2017,"Nate",4.4552329,4.5730421,1.1931788,19.8491,0.31124728,1.1259797,0.27396318,19.231611,2.2955605,1.8245493,-6.8906091,2.4929964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,17.93434,0.01538462
2018,"Florence",4.576348,4.4425806,1.314294,20.942961,0.61494021,1.2402737,0.54127694,,3.6888795,2.3978953,-6.8627579,2.9189322,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18.019313,0.11111111
