"year","nm","lnih","lnhd","clnih","lnih2","clnih2","slnih","slnih2","lncost","lnrain","lnsurge","lnpress","lneTK12","low1","low2","me","nh","ma","ri","ct","ny","nj","de","md","va","nc","sc","ga","fl","al","ms","la","tx","lninc","vwind"
1955,"Connie",0.75950357,1.5907383,-2.6481661,0.57684568,5.8234723,-2.4180483,4.6401907,17.50439,2.5832426,2.0794415,-6.8690145,4.8471703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.25894,0.16562047
1955,"Diane",1.1282514,2.891183,-2.2794182,1.2729512,4.0064363,-2.0813436,3.1923615,17.529229,2.9831535,1.7917595,-6.89467,3.0660529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.561573,0.06745818
1955,"Ione",0.86247068,1.7676889,-2.545199,0.74385567,5.2887265,-2.3240288,4.2141009,18.293245,2.8112083,1.2809338,-6.8617113,4.3189032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.8270384,0.22857143
1956,"Flossy",1.6331295,2.8085568,-1.7745402,2.6671118,1.9596816,-1.6203379,1.5614905,17.025305,2.8154087,2.00148,-6.8814113,3.4313289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12.871368,0.06745818
1957,"Audrey",2.0813481,2.3875366,-1.3263216,4.3320098,0.56981765,-1.2110682,0.45403541,18.826146,2.3636802,2.4849066,-6.8522426,4.2474743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.943597,0.5
1958,"Helene",1.6249494,2.7839342,-1.7827202,2.6404606,1.9887801,-1.6278071,1.5846764,16.231424,2.11505,2.014903,-6.8437499,3.6135932,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.741805,0.5
1959,"Cindy",1.6246722,3.7000336,-1.7829974,2.6395599,1.9897684,-1.6280602,1.5854639,11.225243,2.2813615,1.3862944,-6.9027427,3.6897641,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.780394,0.01538462
1959,"Gracie",1.8010012,3.4155712,-1.6066684,3.2436055,1.3920721,-1.4670537,1.1092145,16.454568,2.5802168,2.4849066,-6.8575141,4.0735852,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.076862,0.55974522
1960,"Donna1",2.8472185,2.4173688,-0.56045114,8.1066532,-0.87520577,-0.5117496,-0.69737118,19.519293,2.5832426,2.5649494,-6.8351846,3.3553146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.664814,0.66137566
1960,"Donna2",1.5953572,2.7069057,-1.8123124,2.5451647,2.0951651,-1.6548279,1.6694448,17.849751,1.8718022,2.0794415,-6.8648478,4.4793259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.158358,0.36656891
1960,"Donna3",2.1653196,5.636624,-1.2423501,4.6886089,0.35412241,-1.1343935,0.28216766,17.216708,2.0794415,2.3025851,-6.8679744,3.6768442,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15.652611,0.22857143
1961,"Carla",1.5649339,2.3528494,-1.8427358,2.449018,2.2063639,-1.6826075,1.758049,19.827268,2.8599126,2.8094027,-6.8362593,2.9088535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.420272,0.66137566
1963,"Cindy",1.6619187,4.2642629,-1.7457509,2.7619738,1.858335,-1.5940504,1.4807367,16.346028,3.1570004,1.6094379,-6.9037473,3.8490235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.501281,0.01538462
1964,"Cleo",1.9104348,4.7223939,-1.4972348,3.6497612,1.0524008,-1.3671296,0.83856167,18.671439,2.6623552,1.7917595,-6.8752321,2.715771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.376337,0.22857143
1964,"Dora",1.9935208,4.5033746,-1.4141488,3.9741253,0.81050561,-1.2912635,0.64581755,19.336971,3.1667401,2.4849066,-6.8731638,3.4932815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.021441,0.36656891
1964,"Hilda",1.777451,2.7896286,-1.6302186,3.1593321,1.4683015,-1.4885575,1.1699547,18.643824,2.8741295,2.3025851,-6.856462,3.539128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.795195,0.36656891
1964,"Isbell",2.2250275,3.2962518,-1.1826421,4.9507476,0.20933108,-1.079874,0.16679673,16.118096,2.2470724,1.6094379,-6.8814113,2.9245152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.133738,0.5
1965,"Betsy1",2.0006961,4.9476626,-1.4069735,4.002785,0.7902632,-1.2847117,0.62968824,18.752643,2.3978953,2.1972246,-6.858565,4.1435781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.94907,0.73979822
