"year","nm","lnih","lnhd","clnih","lnih2","clnih2","slnih","slnih2","lncost","lnrain","lnsurge","lnpress","lneTK12","low1","low2","me","nh","ma","ri","ct","ny","nj","de","md","va","nc","sc","ga","fl","al","ms","la","tx","lninc","vwind"
1955,"Connie",0.75950357,1.5907383,-2.4789898,0.57684568,5.0416431,-2.348345,4.4896674,17.50439,2.5832426,2.0794415,-6.8690145,4.8471703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.25894,0.16562047
1955,"Diane",1.1282514,2.891183,-2.110242,1.2729512,3.3493738,-1.9990305,2.9826733,17.529229,2.9831535,1.7917595,-6.89467,3.0660529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.561573,0.06745818
1955,"Ione",0.86247068,1.7676889,-2.3760227,0.74385567,4.5417365,-2.2508043,4.0444922,18.293245,2.8112083,1.2809338,-6.8617113,4.3189032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.8270384,0.22857143
1956,"Flossy",1.6331295,2.8085568,-1.605364,2.6671118,1.4734459,-1.5207599,1.3121282,17.025305,2.8154087,2.00148,-6.8814113,3.4313289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12.871368,0.06745818
1957,"Audrey",2.0813481,2.3875366,-1.1571453,4.3320098,0.23523779,-1.0961628,0.20948319,18.826146,2.3636802,2.4849066,-6.8522426,4.2474743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.943597,0.5
1958,"Helene",1.6249494,2.7839342,-1.613544,2.6404606,1.4997767,-1.5285089,1.3355762,16.231424,2.11505,2.014903,-6.8437499,3.6135932,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.741805,0.5
1959,"Cindy",1.6246722,3.7000336,-1.6138212,2.6395599,1.5006712,-1.5287714,1.3363728,11.225243,2.2813615,1.3862944,-6.9027427,3.6897641,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.780394,0.01538462
1959,"Gracie",1.8010012,3.4155712,-1.4374922,3.2436055,0.96263619,-1.3617351,0.85724361,16.454568,2.5802168,2.4849066,-6.8575141,4.0735852,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.076862,0.55974522
1960,"Donna1",2.8472185,2.4173688,-0.39127491,8.1066532,-0.95065148,-0.37065439,-0.84657102,19.519293,2.5832426,2.5649494,-6.8351846,3.3553146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.664814,0.66137566
1960,"Donna2",1.5953572,2.7069057,-1.6431362,2.5451647,1.596149,-1.5565415,1.4213973,17.849751,1.8718022,2.0794415,-6.8648478,4.4793259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.158358,0.36656891
1960,"Donna3",2.1653196,5.636624,-1.0731738,4.6886089,0.04795452,-1.0166166,0.0427043,17.216708,2.0794415,2.3025851,-6.8679744,3.6768442,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15.652611,0.22857143
1961,"Carla",1.5649339,2.3528494,-1.6735595,2.449018,1.697054,-1.5853615,1.511255,19.827268,2.8599126,2.8094027,-6.8362593,2.9088535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.420272,0.66137566
1963,"Cindy",1.6619187,4.2642629,-1.5765747,2.7619738,1.3818402,-1.4934879,1.2305518,16.346028,3.1570004,1.6094379,-6.9037473,3.8490235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.501281,0.01538462
1964,"Cleo",1.9104348,4.7223939,-1.3280586,3.6497612,0.65999206,-1.2580688,0.58773396,18.671439,2.6623552,1.7917595,-6.8752321,2.715771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.376337,0.22857143
1964,"Dora",1.9935208,4.5033746,-1.2449726,3.9741253,0.44620919,-1.1793615,0.39735673,19.336971,3.1667401,2.4849066,-6.8731638,3.4932815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.021441,0.36656891
1964,"Hilda",1.777451,2.7896286,-1.4610424,3.1593321,1.0308973,-1.3840442,0.91803127,18.643824,2.8741295,2.3025851,-6.856462,3.539128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.795195,0.36656891
1964,"Isbell",2.2250275,3.2962518,-1.0134659,4.9507476,-0.07663448,-0.96005535,-0.06824428,16.118096,2.2470724,1.6094379,-6.8814113,2.9245152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.133738,0.5
1965,"Betsy1",2.0006961,4.9476626,-1.2377973,4.002785,0.42839456,-1.1725643,0.38149251,18.752643,2.3978953,2.1972246,-6.858565,4.1435781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.94907,0.73979822
1965,"Betsy2",1.9679691,4.6117136,-1.2705243,3.8729026,0.51048436,-1.2035666,0.45459485,20.971008,2.5022553,2.7212954,-6.8543545,4.8729663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.649272,0.55974522
1966,"Alma1",2.0883485,2.9465606,-1.1501449,4.3611996,0.2190857,-1.0895313,0.19509947,12.715898,2.296567,1.6094379,-6.8775022,4.2859229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.947205,0.66137566
1966,"Alma2",1.6651082,1.5601306,-1.5733852,2.7725852,1.3717935,-1.4904665,1.2216051,16.123083,2.1972246,2.3025851,-6.8895913,3.8757061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.152171,0.11111111
1966,"Inez",2.0883485,2.9465606,-1.1501449,4.3611996,0.2190857,-1.0895313,0.19509947,15.424948,1.5686159,1.6094379,-6.8906091,2.9241547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.947205,0.06745818
1967,"Beulah",1.8407786,3.3486741,-1.3977148,3.388466,0.84985904,-1.324054,0.75681367,19.113828,3.3098128,2.4849066,-6.856462,3.4087871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.608703,0.77142857
1968,"Gladys",2.0248325,2.6872553,-1.2136609,4.0999466,0.36922529,-1.1497,0.32880129,15.717618,2.6246686,1.8718022,-6.8844867,3.3155722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.693863,0.03571429
1969,"Camille",2.430677,3.2825556,-0.80781643,5.9081906,-0.45118015,-0.76524381,-0.40178346,20.970126,2.3085672,2.7080502,-6.8123451,3.3933083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.344346,0.82236842
1969,"Gerda",1.6876313,1.7019928,-1.5508621,2.8480993,1.3014259,-1.4691304,1.1589415,10.221941,1.7351891,1.7917595,-6.8875526,4.6536907,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.23423,0.2967033
1970,"Celia",2.418697,3.6389064,-0.81979643,5.850095,-0.43168134,-0.77659247,-0.38441944,20.650695,1.9823798,2.2192035,-6.8511849,3.3211621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.907658,0.5
1971,"Fern",2.1861499,2.381398,-1.0523435,4.7792512,0.00367939,-0.99688414,0.00327656,17.224345,3.2580965,1.7917595,-6.8865316,3.8699677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.63903,0.01538462
1971,"Edith",2.4341852,3.2091427,-0.80430816,5.9252578,-0.45683591,-0.76192044,-0.40682001,17.034386,2.1587147,1.7578579,-6.8855097,3.6634765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.419013,0.16562047
1971,"Ginger",2.1027886,3.2729641,-1.1357048,4.42172,0.18607781,-1.0758522,0.1657054,16.118096,2.745988,1.3862944,-6.9027427,4.6959587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.636805,0.01538462
1972,"Agnes",1.8890266,1.9379706,-1.3494668,3.5684216,0.71731307,-1.2783487,0.63877927,17.249498,2.1317968,1.9459101,-6.8875526,4.1673904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.826376,0.01538462
1974,"Carmen",2.6419242,3.1919627,-0.5965692,6.9797635,-0.74785273,-0.56512949,-0.66597535,18.826146,2.5802168,1.7917595,-6.858565,3.7925378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.681609,0.7032967
1975,"Eloise",2.7007754,3.3580527,-0.53771805,7.2941875,-0.81460683,-0.50937986,-0.72542099,20.009916,2.7013612,2.7850112,-6.8617113,4.6273785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.976648,0.5
1976,"Belle",3.280693,6.5261749,0.04219955,10.762946,-1.1019667,0.0399756,-0.98131978,18.420681,1.9169226,2.1804175,-6.8875526,3.6650854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.894857,0.11111111
1977,"Babe",2.9780651,3.0141873,-0.26042832,8.8688717,-1.0359246,-0.24670352,-0.92250818,16.118096,2.3969858,2.1587147,-6.9027427,2.8945636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.212222,0.01538462
1979,"Bob",3.2162248,3.2482046,-0.0222686,10.344102,-1.1032516,-0.02109503,-0.98246402,16.811243,1.96851,1.8405496,-6.8936564,3.7320291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.054746,0.01538462
1979,"David1",3.0230384,4.6641023,-0.21545502,9.1387611,-1.0573267,-0.20410036,-0.94156706,18.890684,2.3025851,1.6094379,-6.8793558,3.8199367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.340822,0.03571429
1979,"David2",3.0697321,3.7746521,-0.16876127,9.4232554,-1.0752672,-0.1598674,-0.95754338,18.890684,2.737609,1.6094379,-6.8772961,3.9867757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14.755249,0.11111111
1979,"Frederic",3.0293849,4.1360774,-0.2091085,9.1771729,-1.0600212,-0.1980883,-0.94396656,21.556175,2.3978953,2.7080502,-6.8522426,3.5959077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15.834582,0.55974522
1980,"Allen",2.9083481,3.86502,-0.33014532,8.4584886,-0.9947516,-0.31274638,-0.88584292,19.519293,3.0056826,1.6094379,-6.8511849,3.3265016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.083196,0.36656891
1983,"Alicia",3.636812,5.6696695,0.39831863,13.226402,-0.9450898,0.3773269,-0.84161826,21.416413,2.2512918,2.5360749,-6.8690145,3.7628377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.635793,0.36656891
1984,"Diana",3.0850655,4.2911589,-0.15342787,9.5176294,-1.0802074,-0.14534209,-0.96194275,17.989898,2.9433858,1.7191888,-6.8554088,3.4626508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.331392,0.36656891
1985,"Bob",3.4974242,4.1411625,0.25893081,12.231976,-1.0367024,0.24528493,-0.92320078,16.811243,3.0680529,0.96317432,-6.9107508,3.3987213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.006456,0.01538462
1985,"Danny",3.4273217,2.7123169,0.18882832,11.746534,-1.0680914,0.17887691,-0.95115323,17.727534,2.2823824,2.0630581,-6.89467,3.5938016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.190551,0.11111111
1985,"Elena",3.3547658,4.19143,0.1162724,11.254454,-1.0902283,0.11014475,-0.97086648,20.946409,2.7517481,2.0630581,-6.8658911,2.9044857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.983472,0.36656891
1985,"Gloria1",2.8932072,3.3590728,-0.34528625,8.3706477,-0.98452494,-0.32708937,-0.87673591,18.420681,1.9586853,1.7917595,-6.8480053,4.1143179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.787072,0.22857143
1985,"Gloria2",3.9496966,5.577375,0.71120322,15.600103,-0.59793751,0.67372221,-0.53247334,20.500122,1.7950873,1.9459101,-6.8679744,4.637345,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.404507,0.06745818
1985,"Juan",3.4824141,3.0043334,0.24392071,12.127208,-1.0442502,0.23106588,-0.92992227,21.128731,2.8780742,2.1041342,-6.8783265,3.3393977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.015995,0.06745818
1985,"Kate",3.2383752,3.5556058,-0.00011821,10.487074,-1.1037475,-0.00011198,-0.9829056,19.519293,2.1186623,2.3823201,-6.8741985,3.8135568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.323345,0.16562047
1986,"Bonnie",3.5209503,4.631865,0.28245688,12.397091,-1.0239656,0.26757116,-0.91185851,17.55318,2.5649494,1.6582281,-6.8977049,3.8088556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.304147,0.06745818
1986,"Charley",2.9897291,3.2403687,-0.2487643,8.9384801,-1.0418639,-0.23565421,-0.92779717,16.523561,2.1529243,1.3711807,-6.8977049,3.3378678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.064553,0.01538462
1987,"Floyd",3.6656569,5.5796275,0.42716352,13.437041,-0.92127886,0.40465163,-0.82041422,13.122363,2.3095607,1.3862944,-6.9007307,4.4240001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.236881,0.01538462
1988,"Florence",3.5637119,3.2215496,0.32521853,12.700043,-0.99798044,0.30807924,-0.88871825,16.811243,2.3786198,1.7749524,-6.8916259,2.2169609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.994646,0.03571429
1989,"Chantal",3.6299588,4.6855195,0.39146543,13.176601,-0.95050235,0.37083487,-0.84643822,18.420681,2.9957323,1.9300711,-6.8936564,3.6613171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.86862,0.03571429
1989,"Hugo",3.6677385,4.4037174,0.42924506,13.452305,-0.91949621,0.40662348,-0.81882673,22.679268,2.3302003,2.9856819,-6.8394764,4.2031576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.530215,0.61359571
1989,"Jerry",3.6622916,4.5601453,0.4237982,13.41238,-0.92414261,0.40146368,-0.82296444,18.064006,1.903599,1.9300711,-6.8906091,3.2700812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.711061,0.06745818
1991,"Bob",4.1088448,6.1645288,0.8703514,16.882606,-0.34623598,0.82448314,-0.30832892,21.128731,2.1090003,1.8809906,-6.8690145,3.731226,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.750637,0.22857143
1992,"Andrew1",3.889257,5.5510106,0.65076362,15.12632,-0.68025424,0.61646782,-0.60577777,23.959589,2.6376277,2.6700021,-6.8265452,3.465664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.168627,0.79876558
1992,"Andrew2",3.635249,3.3717305,0.39675564,13.215036,-0.9463325,0.37584628,-0.8427249,20.781535,2.4782177,2.0794415,-6.8458799,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.462671,0.61359571
1993,"Emily",3.0170654,3.2677331,-0.22142803,9.1026835,-1.0547172,-0.20975858,-0.93924325,17.370859,2.014903,2.3194422,-6.8679744,3.3378346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.187599,0.36656891
1995,"Erin1",3.87391,5.0859528,0.63541662,15.007179,-0.69999326,0.60192962,-0.62335569,19.673444,2.383243,1.8809906,-6.8916259,3.3218865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.606718,0.06745818
1995,"Erin2",3.8198806,4.0954877,0.58138722,14.591488,-0.76573643,0.55074762,-0.68190109,19.673444,2.0794415,1.9286187,-6.8803841,3.8751748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.484991,0.16562047
1995,"Opal",3.815232,4.2974138,0.57673855,14.555995,-0.77112017,0.54634394,-0.6866954,22.360708,2.9663035,3.1780538,-6.8480053,1.7807591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.510247,0.36656891
1996,"Bertha",3.7576873,4.2516466,0.51919394,14.120214,-0.83418518,0.49183198,-0.74285584,19.413933,2.2192035,1.7749524,-6.8814113,4.2814307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.08515,0.22857143
1996,"Fran",3.7014098,4.3509904,0.46291643,13.700435,-0.88945591,0.43852034,-0.79207534,22.148781,2.7725887,2.1815468,-6.8606637,3.43298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.301711,0.36656891
1997,"Danny",3.8733359,4.1725502,0.63484248,15.002731,-0.70072256,0.60138574,-0.62400515,18.420681,3.6309855,1.7191888,-6.8916259,3.7960555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.254966,0.03571429
1998,"Bonnie",3.791046,4.2257366,0.55255259,14.37203,-0.79843317,0.5234326,-0.71101807,20.394762,2.6817062,1.8293763,-6.8710913,3.1616718,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.531929,0.2967033
1998,"Earl",3.677415,3.8369312,0.43892159,13.523381,-0.91109537,0.41579005,-0.81134565,18.184958,2.7948393,2.0630581,-6.89467,2.9575917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.288347,0.03571429
1998,"Georges1",4.049512,3.9257303,0.81101856,16.398547,-0.44599642,0.76827719,-0.39716727,20.517396,1.6094379,2.0412203,-6.8885725,3.1852838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.879973,0.22857143
1998,"Georges2",3.9706808,4.3841855,0.73218738,15.766306,-0.56764918,0.69360048,-0.50550108,21.391639,3.6496187,2.1815468,-6.8710913,3.539249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,16.727614,0.22857143
1999,"Bret",3.7688747,1.9027319,0.53038128,14.204416,-0.82244323,0.50242974,-0.73239943,17.909855,2.5787005,2.1994443,-6.8575141,3.55456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.652466,0.36656891
1999,"Floyd",4.0737381,4.2333181,0.83524472,16.595342,-0.4061138,0.79122661,-0.36165112,22.654787,3.1805507,2.2170272,-6.8627579,3.4197879,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.360612,0.22857143
1999,"Irene",4.2315059,5.306367,0.99301251,17.905642,-0.11767369,0.94067991,-0.10479038,20.500122,2.8593396,1.0818052,-6.8710913,3.9969416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.076592,0.2967033
2002,"Lili",4.0273997,3.4382359,0.78890633,16.219949,-0.48137434,0.74733029,-0.42867189,20.645304,2.1282317,2.4595888,-6.8700534,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.227763,0.11111111
2003,"Claudette",3.8568009,2.5067999,0.61830751,14.874913,-0.72144336,0.58572218,-0.64245736,19.008467,1.8437192,1.7766458,-6.8865316,3.7630225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.440933,0.11111111
2003,"Isabel",4.3043635,4.2383277,1.0658701,18.527545,0.03233159,1.0096979,0.02879182,22.404094,3.0056826,2.1435894,-6.8638034,1.9305912,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.442907,0.22857143
2004,"Alex",3.7759078,3.9255018,0.53741438,14.25748,-0.81493332,0.50909218,-0.72571173,15.424948,2.0215476,1.7766458,-6.8793558,3.1753634,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.021725,0.03571429
2004,"Charley1",4.1483935,5.4677484,0.90990013,17.209169,-0.27582929,0.86194761,-0.24563059,23.432181,2.2905125,1.7766458,-6.8469431,3.5254131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.805884,0.7032967
2004,"Charley2",4.0046653,4.6575235,0.76617187,16.037344,-0.5167282,0.72579396,-0.46015509,18.420806,2.0794415,2.0630581,-6.8997231,3.3009906,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.135134,0.03571429
2004,"Frances",4.506148,5.0317295,1.2676546,20.30537,0.50320065,1.2008481,0.44810859,22.975294,3.1599747,1.9300711,-6.8669333,2.5106498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.437167,0.22857143
2004,"Gaston",4.2262837,4.660547,0.98779033,17.861474,-0.12801779,0.93573294,-0.11400198,18.683045,2.5336968,1.3711807,-6.8926416,3.5396234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.343782,0.01538462
2004,"Ivan",4.1305412,4.5857914,0.8920478,17.061371,-0.30799826,0.84503612,-0.2742776,23.658186,2.8332133,2.7140323,-6.8522426,3.2155265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.128198,0.43510951
2004,"Jeanne",4.506148,5.0317295,1.2676546,20.30537,0.50320065,1.2008481,0.44810859,22.759278,2.4824035,1.7766458,-6.856462,3.3157126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.437167,0.43510951
2005,"Cindy",4.3665602,4.6773861,1.1280667,19.066848,0.16878705,1.0686167,0.15030769,19.583832,2.2512918,1.7749524,-6.8987145,2.6293303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.735491,0.01538462
2005,"Dennis",4.2649397,4.4574311,1.0264463,18.18971,-0.05015561,0.97235167,-0.04466441,21.657396,2.5494452,2.1972246,-6.8522426,3.5964961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.065134,0.43510951
2005,"Katrina1",4.492768,5.746525,1.2542746,20.184965,0.46945734,1.1881733,0.41805961,21.465203,2.7991089,1.7917595,-6.8916259,3.3261287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.960473,0.03571429
2005,"Katrina2",4.3343138,4.9301748,1.0958204,18.786276,0.0970748,1.0380697,0.08644673,25.386705,2.6959776,3.325036,-6.8243737,3.0692233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.717394,0.5
2005,"Ophelia",4.1109621,4.4921824,0.87246872,16.90001,-0.34254587,0.82648887,-0.30504282,18.064006,2.8622009,1.7917595,-6.8895913,2.1945765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.672227,0.01538462
2005,"Rita",4.4513708,5.3225411,1.2128774,19.814702,0.36732409,1.1489577,0.32710824,23.211251,2.7725887,2.4807313,-6.8426833,2.7106795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18.376525,0.36656891
2005,"Wilma",4.5645423,5.5862619,1.3260489,20.835046,0.65465809,1.256165,0.58298396,23.768122,2.584752,2.1860513,-6.856462,2.5193812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.341505,0.43510951
2007,"Humberto",4.3882469,4.387803,1.1497535,19.256711,0.21818553,1.0891605,0.19429786,17.727534,2.6483002,1.3711807,-6.8926416,2.9627769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.936699,0.11111111
