"year","nm","lnih","lnhd","clnih","lnih2","clnih2","slnih","slnih2","lncost","lnrain","lnsurge","lnpress","lneTK12","low1","low2","me","nh","ma","ri","ct","ny","nj","de","md","va","nc","sc","ga","fl","al","ms","la","tx","lninc","vwind"
1979,"David1",3.0230384,4.6641023,-0.19016215,9.1387611,-1.0549637,-0.18116247,-0.95332115,18.890684,2.3025851,1.6094379,-6.8793558,3.8199367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.340822,0.03571429
1979,"David2",3.0697321,3.7746521,-0.1434684,9.4232554,-1.0705422,-0.13667856,-0.96739868,18.890684,2.737609,1.6094379,-6.8772961,3.9867757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14.755249,0.11111111
1979,"Frederic",3.0293849,4.1360774,-0.18381563,9.1771729,-1.0573372,-0.1751163,-0.95546594,21.556175,2.3978953,2.7080502,-6.8522426,3.5959077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15.834582,0.55974522
1980,"Allen",2.9083481,3.86502,-0.30485245,8.4584886,-0.99819035,-0.2904249,-0.90201772,19.519293,3.0056826,1.6094379,-6.8511849,3.3265016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.083196,0.36656891
1983,"Alicia",3.636812,5.6696695,0.4236115,13.226402,-0.91167867,0.40356351,-0.82384118,21.416413,2.2512918,2.5360749,-6.8690145,3.7628377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.635793,0.36656891
1984,"Diana",3.0850655,4.2911589,-0.128135,9.5176294,-1.0747068,-0.12207084,-0.97116203,17.989898,2.9433858,1.7191888,-6.8554088,3.4626508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.331392,0.36656891
1985,"Bob",3.4974242,4.1411625,0.28422367,12.231976,-1.0103423,0.2707724,-0.91299884,16.811243,3.0680529,0.96317432,-6.9107508,3.3987213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.006456,0.01538462
1985,"Danny",3.4273217,2.7123169,0.21412119,11.746534,-1.0452775,0.20398761,-0.94456816,17.727534,2.2823824,2.0630581,-6.89467,3.5938016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.190551,0.11111111
1985,"Elena",3.3547658,4.19143,0.14156527,11.254454,-1.0710846,0.1348655,-0.96788887,20.946409,2.7517481,2.0630581,-6.8658911,2.9044857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.983472,0.36656891
1985,"Gloria1",2.8932072,3.3590728,-0.31999338,8.3706477,-0.9887296,-0.30484925,-0.89346849,18.420681,1.9586853,1.7917595,-6.8480053,4.1143179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.787072,0.22857143
1985,"Gloria2",3.9496966,5.577375,0.73649609,15.600103,-0.54869888,0.70164041,-0.4958334,20.500122,1.7950873,1.9459101,-6.8679744,4.637345,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.404507,0.06745818
1985,"Juan",3.4824141,3.0043334,0.26921358,12.127208,-1.0186494,0.25647268,-0.92050562,21.128731,2.8780742,2.1041342,-6.8783265,3.3393977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.015995,0.06745818
1985,"Kate",3.2383752,3.5556058,0.02517465,10.487074,-1.0904916,0.02398323,-0.98542603,19.519293,2.1186623,2.3823201,-6.8741985,3.8135568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.323345,0.16562047
1986,"Bonnie",3.5209503,4.631865,0.30774975,12.397091,-0.99641546,0.29318507,-0.90041384,17.55318,2.5649494,1.6582281,-6.8977049,3.8088556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.304147,0.06745818
1986,"Charley",2.9897291,3.2403687,-0.22347143,8.9384801,-1.0411859,-0.21289534,-0.94087077,16.523561,2.1529243,1.3711807,-6.8977049,3.3378678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.064553,0.01538462
1987,"Floyd",3.6656569,5.5796275,0.45245638,13.437041,-0.88640859,0.43104327,-0.8010058,13.122363,2.3095607,1.3862944,-6.9007307,4.4240001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.236881,0.01538462
1988,"Florence",3.5637119,3.2215496,0.3505114,12.700043,-0.96826713,0.33392297,-0.87497751,16.811243,2.3786198,1.7749524,-6.8916259,2.2169609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.994646,0.03571429
1989,"Chantal",3.6299588,4.6855195,0.4167583,13.176601,-0.91743788,0.39703465,-0.82904552,18.420681,2.9957323,1.9300711,-6.8936564,3.6613171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.86862,0.03571429
1989,"Hugo",3.6677385,4.4037174,0.45453793,13.452305,-0.88452063,0.43302631,-0.79929974,22.679268,2.3302003,2.9856819,-6.8394764,4.2031576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.530215,0.61359571
1989,"Jerry",3.6622916,4.5601453,0.44909107,13.41238,-0.88944258,0.42783723,-0.80374747,18.064006,1.903599,1.9300711,-6.8906091,3.2700812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.711061,0.06745818
1991,"Bob",4.1088448,6.1645288,0.89564427,16.882606,-0.28894671,0.85325668,-0.26110757,21.128731,2.1090003,1.8809906,-6.8690145,3.731226,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.750637,0.22857143
1992,"Andrew1",3.889257,5.5510106,0.67605649,15.12632,-0.63407299,0.64406119,-0.57298198,23.959589,2.6376277,2.6700021,-6.8265452,3.465664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.168627,0.79876558
1992,"Andrew2",3.635249,3.3717305,0.42204851,13.215036,-0.91300042,0.40207449,-0.82503559,20.781535,2.4782177,2.0794415,-6.8458799,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.462671,0.61359571
1993,"Emily",3.0170654,3.2677331,-0.19613516,9.1026835,-1.0526564,-0.18685279,-0.95123611,17.370859,2.014903,2.3194422,-6.8679744,3.3378346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.187599,0.36656891
1995,"Erin1",3.87391,5.0859528,0.66070948,15.007179,-0.65458834,0.62944051,-0.59152073,19.673444,2.383243,1.8809906,-6.8916259,3.3218865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.606718,0.06745818
1995,"Erin2",3.8198806,4.0954877,0.60668009,14.591488,-0.72306464,0.57796813,-0.65339954,19.673444,2.0794415,1.9286187,-6.8803841,3.8751748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.484991,0.16562047
1995,"Opal",3.815232,4.2974138,0.60203142,14.555995,-0.72868353,0.57353946,-0.65847708,22.360708,2.9663035,3.1780538,-6.8480053,1.7807591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.510247,0.36656891
1996,"Bertha",3.7576873,4.2516466,0.54448681,14.120214,-0.79465948,0.51871823,-0.71809644,19.413933,2.2192035,1.7749524,-6.8814113,4.2814307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.08515,0.22857143
1996,"Fran",3.7014098,4.3509904,0.4882093,13.700435,-0.85277704,0.46510413,-0.77061455,22.148781,2.7725887,2.1815468,-6.8606637,3.43298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.301711,0.36656891
1997,"Danny",3.8733359,4.1725502,0.66013534,15.002731,-0.65534669,0.62889354,-0.59220602,18.420681,3.6309855,1.7191888,-6.8916259,3.7960555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.254966,0.03571429
1998,"Bonnie",3.791046,4.2257366,0.57784546,14.37203,-0.75721999,0.55049814,-0.68426413,20.394762,2.6817062,1.8293763,-6.8710913,3.1616718,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.531929,0.2967033
1998,"Earl",3.677415,3.8369312,0.46421445,13.523381,-0.87563031,0.44224487,-0.79126597,18.184958,2.7948393,2.0630581,-6.89467,2.9575917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.288347,0.03571429
1998,"Georges1",4.049512,3.9257303,0.83631143,16.398547,-0.39170856,0.79673185,-0.35396862,20.517396,1.6094379,2.0412203,-6.8885725,3.1852838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.879973,0.22857143
1998,"Georges2",3.9706808,4.3841855,0.75748024,15.766306,-0.51734905,0.72163146,-0.46750403,21.391639,3.6496187,2.1815468,-6.8710913,3.539249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,16.727614,0.22857143
1999,"Bret",3.7688747,1.9027319,0.55567415,14.204416,-0.78235161,0.52937611,-0.70697439,17.909855,2.5787005,2.1994443,-6.8575141,3.55456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.652466,0.36656891
1999,"Floyd",4.0737381,4.2333181,0.86053758,16.595342,-0.35060043,0.81981147,-0.31682114,22.654787,3.1805507,2.2170272,-6.8627579,3.4197879,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.360612,0.22857143
1999,"Irene",4.2315059,5.306367,1.0183054,17.905642,-0.05417952,0.97011269,-0.04895949,20.500122,2.8593396,1.0818052,-6.8710913,3.9969416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.076592,0.2967033
2002,"Lili",4.0273997,3.4382359,0.8141992,16.219949,-0.42820504,0.77566611,-0.38694878,20.645304,2.1282317,2.4595888,-6.8700534,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.227763,0.11111111
2003,"Claudette",3.8568009,2.5067999,0.64360038,14.874913,-0.67690392,0.61314111,-0.61168627,19.008467,1.8437192,1.7766458,-6.8865316,3.7630225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.440933,0.11111111
2003,"Isabel",4.3043635,4.2383277,1.091163,18.527545,0.09951131,1.0395222,0.0899237,22.404094,3.0056826,2.1435894,-6.8638034,1.9305912,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.442907,0.22857143
2004,"Alex",3.7759078,3.9255018,0.56270725,14.25748,-0.77448592,0.53607636,-0.69986654,15.424948,2.0215476,1.7766458,-6.8793558,3.1753634,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.021725,0.03571429
2004,"Charley1",4.1483935,5.4677484,0.93519299,17.209169,-0.21653943,0.89093371,-0.19567651,23.432181,2.2905125,1.7766458,-6.8469431,3.5254131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.805884,0.7032967
2004,"Charley2",4.0046653,4.6575235,0.79146474,16.037344,-0.46470894,0.75400759,-0.41993563,18.420806,2.0794415,2.0630581,-6.8997231,3.3009906,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.135134,0.03571429
2004,"Frances",4.506148,5.0317295,1.2929475,20.30537,0.58058779,1.231757,0.52464991,22.975294,3.1599747,1.9300711,-6.8669333,2.5106498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.437167,0.22857143
2004,"Gaston",4.2262837,4.660547,1.0130832,17.861474,-0.0647878,0.96513766,-0.05854569,18.683045,2.5336968,1.3711807,-6.8926416,3.5396234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.343782,0.01538462
2004,"Ivan",4.1305412,4.5857914,0.91734066,17.061371,-0.24961147,0.87392627,-0.22556216,23.658186,2.8332133,2.7140323,-6.8522426,3.2155265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.128198,0.43510951
2004,"Jeanne",4.506148,5.0317295,1.2929475,20.30537,0.58058779,1.231757,0.52464991,22.759278,2.4824035,1.7766458,-6.856462,3.3157126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.437167,0.43510951
2005,"Cindy",4.3665602,4.6773861,1.1533596,19.066848,0.23911304,1.0987753,0.21607522,19.583832,2.2512918,1.7749524,-6.8987145,2.6293303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.735491,0.01538462
2005,"Dennis",4.2649397,4.4574311,1.0517391,18.18971,0.01502982,1.0019641,0.01358175,21.657396,2.5494452,2.1972246,-6.8522426,3.5964961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.065134,0.43510951
2005,"Katrina1",4.492768,5.746525,1.2795675,20.184965,0.54616764,1.2190102,0.49354604,21.465203,2.7991089,1.7917595,-6.8916259,3.3261287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.960473,0.03571429
2005,"Katrina2",4.3343138,4.9301748,1.1211133,18.786276,0.16576958,1.068055,0.14979818,25.386705,2.6959776,3.325036,-6.8243737,3.0692233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.717394,0.5
2005,"Ophelia",4.1109621,4.4921824,0.89776158,16.90001,-0.2851495,0.85527379,-0.25767621,18.064006,2.8622009,1.7917595,-6.8895913,2.1945765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.672227,0.01538462
2005,"Rita",4.4513708,5.3225411,1.2381703,19.814702,0.44194028,1.1795722,0.39936067,23.211251,2.7725887,2.4807313,-6.8426833,2.7106795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18.376525,0.36656891
2005,"Wilma",4.5645423,5.5862619,1.3513417,20.835046,0.73499914,1.2873877,0.66418419,23.768122,2.584752,2.1860513,-6.856462,2.5193812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.341505,0.43510951
2007,"Humberto",4.3882469,4.387803,1.1750463,19.256711,0.28960855,1.1194357,0.26170564,17.727534,2.6483002,1.3711807,-6.8926416,2.9627769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.936699,0.11111111
2008,"Dolly",4.1294964,3.8949323,0.91629584,17.05274,-0.25152729,0.87293089,-0.2272934,20.772056,2.7080502,1.3862944,-6.8741985,3.4081278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.011845,0.06745818
2008,"Gustav",4.548115,3.4317711,1.3349144,20.68535,0.69087118,1.2717378,0.62430783,22.253228,3.0445224,2.5741378,-6.8606637,3.3293949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.576866,0.22857143
2008,"Ike",4.7775057,5.72133,1.5643052,22.824561,1.3559253,1.4902723,1.225286,24.108334,2.9391619,2.9962321,-6.856462,2.6337275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.235036,0.2967033
2011,"Irene",4.4062639,4.9961001,1.1930633,19.415161,0.33227478,1.1366,0.30026111,23.483276,2.7562052,1.9586853,-6.858565,3.5920192,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,17.548485,0.06745818
2012,"Isaac",4.6222525,4.3775864,1.409052,21.365218,0.8943021,1.3423667,0.80813879,21.577681,3.285038,2.4006188,-6.8731638,1.9296155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.230174,0.03571429
2012,"Sandy",4.9452713,7.43162,1.7320707,24.455708,1.9089437,1.6500981,1.7250228,24.991564,2.5517862,2.5376572,-6.8480053,3.7771537,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20.057182,0.01538462
2014,"Arthur",4.0092322,4.0553062,0.79603164,16.073943,-0.457459,0.75835836,-0.4133842,14.668222,2.1667654,1.499623,-6.8803841,1.7319392,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.379338,0.16562047
2016,"Hermine",4.149766,2.7277245,0.93656548,17.220558,-0.21397046,0.89224125,-0.19335505,20.125429,3.1072736,2.014903,-6.8885725,2.4529181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.312566,0.03571429
2016,"Matthew",4.471418,5.0236719,1.2582174,19.993579,0.49198572,1.1986706,0.44458438,23.025851,2.9418039,2.0412203,-6.8700534,1.7646357,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,19.113823,0.16562047
2017,"Harvey",4.9643669,5.3899884,1.7511664,24.644939,1.9754584,1.6682901,1.7851289,,4.1039648,2.4849066,-6.8426833,1.8083873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.660237,0.55974522
