"year","nm","lnih","lnhd","clnih","lnih2","clnih2","slnih","slnih2","lncost","lnrain","lnsurge","lnpress","lneTK12","low1","low2","me","nh","ma","ri","ct","ny","nj","de","md","va","nc","sc","ga","fl","al","ms","la","tx","lninc","vwind"
1984,"Diana",3.0873344,4.2911589,0.00340781,9.531634,-0.98798899,0.00341054,-1.0114223,17.989898,2.9433858,1.7191888,-6.8554088,3.4626508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.333661,0.36656891
1985,"Bob",3.4749316,4.1411625,0.39100499,12.07515,-0.8351157,0.39131805,-0.85492312,16.811243,3.0680529,0.96317432,-6.9107508,3.3987213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.983964,0.01538462
1985,"Danny",3.4241367,2.7123169,0.34021007,11.724712,-0.87225772,0.34048246,-0.89294607,17.727534,2.2823824,2.0630581,-6.89467,3.5938016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.187366,0.11111111
1985,"Elena",3.3340835,4.19143,0.25015688,11.116113,-0.92542214,0.25035716,-0.94737146,20.946409,2.7517481,2.0630581,-6.8658911,2.9044857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.96279,0.36656891
1985,"Gloria1",2.8673342,3.3590728,-0.21659243,8.2216054,-0.94108832,-0.21676585,-0.96340922,18.420681,1.9586853,1.7917595,-6.8480053,4.1143179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.761199,0.22857143
1985,"Gloria2",3.9498266,5.577375,0.86589994,15.60113,-0.2382179,0.86659323,-0.24386799,20.500122,1.7950873,1.9459101,-6.8679744,4.637345,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.404637,0.06745818
1985,"Juan",3.4867404,3.0043334,0.40281381,12.157359,-0.82574164,0.40313632,-0.84532672,21.128731,2.8780742,2.1041342,-6.8783265,3.3393977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.020321,0.06745818
1985,"Kate",3.1872361,3.5556058,0.10330944,10.158474,-0.97732776,0.10339215,-1.0005082,19.519293,2.1186623,2.3823201,-6.8741985,3.8135568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.272205,0.16562047
1986,"Bonnie",3.5175781,4.631865,0.4336515,12.373356,-0.79994698,0.43399871,-0.81892026,17.55318,2.5649494,1.6582281,-6.8977049,3.8088556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.300775,0.06745818
1986,"Charley",2.9655299,3.2403687,-0.11839669,8.7943678,-0.97398283,-0.11849149,-0.99708392,16.523561,2.1529243,1.3711807,-6.8977049,3.3378678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.040353,0.01538462
1987,"Floyd",3.6561146,5.5796275,0.57218796,13.367174,-0.66060154,0.57264609,-0.6762698,13.122363,2.3095607,1.3862944,-6.9007307,4.4240001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.227338,0.01538462
1988,"Florence",3.5585195,3.2215496,0.47459287,12.663061,-0.76276221,0.47497286,-0.78085354,16.811243,2.3786198,1.7749524,-6.8916259,2.2169609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.989454,0.03571429
1989,"Chantal",3.6262698,4.6855195,0.54234321,13.149833,-0.69386444,0.54277744,-0.71032164,18.420681,2.9957323,1.9300711,-6.8936564,3.6613171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.864931,0.03571429
1989,"Hugo",3.6219523,4.4037174,0.53802562,13.118538,-0.69852904,0.53845639,-0.71509687,22.679268,2.3302003,2.9856819,-6.8394764,4.2031576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.484428,0.61359571
1989,"Jerry",3.6578106,4.5601453,0.57388394,13.379578,-0.65865783,0.57434342,-0.67427999,18.064006,1.903599,1.9300711,-6.8906091,3.2700812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.70658,0.06745818
1991,"Bob",4.1034625,6.1645288,1.0195359,16.838404,0.05145276,1.0203522,0.05267313,21.128731,2.1090003,1.8809906,-6.8690145,3.731226,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.745255,0.22857143
1992,"Andrew1",3.867997,5.5510106,0.78407036,14.961401,-0.37323427,0.78469813,-0.38208671,23.959589,2.6376277,2.6700021,-6.8265452,3.465664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.147367,0.79876558
1992,"Andrew2",3.6168204,3.3717305,0.53289381,13.08139,-0.70402479,0.53332048,-0.72072297,20.781535,2.4782177,2.0794415,-6.8458799,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.444243,0.61359571
1993,"Emily",2.9832475,3.2677331,-0.10067914,8.8997656,-0.97786432,-0.10075975,-1.0010575,17.370859,2.014903,2.3194422,-6.8679744,3.3378346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.153781,0.36656891
1995,"Erin1",3.8280031,5.0859528,0.74407647,14.653608,-0.43435082,0.74467222,-0.44465282,19.673444,2.383243,1.8809906,-6.8916259,3.3218865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.560811,0.06745818
1995,"Erin2",3.7396916,4.0954877,0.65576495,13.985293,-0.55797294,0.65628999,-0.57120703,19.673444,2.0794415,1.9286187,-6.8803841,3.8751748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.404802,0.16562047
1995,"Opal",3.7190491,4.2974138,0.63512243,13.831326,-0.5846201,0.63563095,-0.59848622,22.360708,2.9663035,3.1780538,-6.8480053,1.7807591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.414064,0.36656891
1996,"Bertha",3.7196136,4.2516466,0.63568698,13.835525,-0.58390266,0.63619595,-0.59775176,19.413933,2.2192035,1.7749524,-6.8814113,4.2814307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.047076,0.22857143
1996,"Fran",3.6647006,4.3509904,0.58077393,13.43003,-0.65070224,0.58123893,-0.66613571,22.148781,2.7725887,2.1815468,-6.8606637,3.43298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.265002,0.36656891
1997,"Danny",3.8481138,4.1725502,0.76418712,14.807979,-0.40401865,0.76479897,-0.41360124,18.420681,3.6309855,1.7191888,-6.8916259,3.7960555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.229743,0.03571429
1998,"Bonnie",3.7547329,4.2257366,0.67080624,14.098019,-0.53801959,0.67134332,-0.55078043,20.394762,2.6817062,1.8293763,-6.8710913,3.1616718,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.495616,0.2967033
1998,"Earl",3.6179451,3.8369312,0.5340185,13.089527,-0.70282485,0.53444606,-0.71949457,18.184958,2.7948393,2.0630581,-6.89467,2.9575917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.228877,0.03571429
1998,"Georges1",3.9539498,3.9257303,0.87002316,15.633719,-0.2310603,0.87071975,-0.23654063,20.517396,1.6094379,2.0412203,-6.8885725,3.1852838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.784411,0.22857143
1998,"Georges2",3.9388736,4.3841855,0.85494696,15.514725,-0.25706629,0.85563148,-0.26316344,21.391639,3.6496187,2.1815468,-6.8710913,3.539249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,16.695807,0.22857143
1999,"Bret",3.7268124,1.9027319,0.64288581,13.889131,-0.57469843,0.64340054,-0.58832923,17.909855,2.5787005,2.1994443,-6.8575141,3.55456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.610403,0.36656891
1999,"Floyd",4.0214737,4.2333181,0.93754708,16.172251,-0.10900608,0.93829773,-0.11159151,22.654787,3.1805507,2.2170272,-6.8627579,3.4197879,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.308348,0.22857143
1999,"Irene",4.183165,5.306367,1.0992384,17.49887,0.22032443,1.1001185,0.22555012,20.500122,2.8593396,1.0818052,-6.8710913,3.9969416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.028251,0.2967033
2002,"Lili",4.0050254,3.4332261,0.92109876,16.040228,-0.13957768,0.92183624,-0.1428882,20.645304,2.1282317,2.4595888,-6.8700534,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.205388,0.11111111
2003,"Claudette",3.8074155,2.504988,0.72348882,14.496412,-0.46456453,0.72406809,-0.47558315,19.008467,1.8437192,1.7766458,-6.8865316,3.7630225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.391547,0.11111111
2003,"Isabel",4.240402,4.2375205,1.1564754,17.981009,0.34943475,1.1574013,0.3577227,22.404094,3.0056826,2.1435894,-6.8638034,1.9305912,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.378946,0.22857143
2004,"Alex",3.6613266,3.9218413,0.57739995,13.405312,-0.6546099,0.57786225,-0.67013605,15.424948,2.0215476,1.7766458,-6.8793558,3.1753634,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.907144,0.03571429
2004,"Charley1",4.1020196,5.4636291,1.018093,16.826565,0.04851269,1.0189081,0.04966333,23.432181,2.2905125,1.7766458,-6.8469431,3.5254131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.759511,0.7032967
2004,"Charley2",3.9611369,4.6558884,0.87721031,15.690606,-0.21850268,0.87791265,-0.22368517,18.420806,2.0794415,2.0630581,-6.8997231,3.3009906,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.091605,0.03571429
2004,"Frances",4.4454278,5.0321467,1.3615012,19.761828,0.86568486,1.3625913,0.88621732,22.975294,3.1599747,1.9300711,-6.8669333,2.5106498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.376447,0.22857143
2004,"Gaston",4.2052409,4.6596928,1.1213143,17.684051,0.26934507,1.122212,0.27573345,18.683045,2.5336968,1.3711807,-6.8926416,3.5396234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.322739,0.01538462
2004,"Ivan",4.0722413,4.5838884,0.98831466,16.583149,-0.01123473,0.98910596,-0.0115012,23.658186,2.8332133,2.7140323,-6.8522426,3.2155265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.069898,0.43510951
2004,"Jeanne",4.4454278,5.0321467,1.3615012,19.761828,0.86568486,1.3625913,0.88621732,22.759278,2.4824035,1.7766458,-6.856462,3.3157126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.376447,0.43510951
2005,"Cindy",4.0908225,4.6565945,1.0068959,16.734829,0.02583877,1.0077021,0.02645162,19.583832,2.2512918,1.7749524,-6.8987145,2.6293303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.459754,0.01538462
2005,"Dennis",4.1914115,4.4546776,1.1074849,17.56793,0.23852215,1.1083716,0.24417946,21.657396,2.5494452,2.1972246,-6.8522426,3.5964961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16.991606,0.43510951
2005,"Katrina1",4.4360917,5.7396498,1.3521651,19.67891,0.84034981,1.3532477,0.86028137,21.465203,2.7991089,1.7917595,-6.8916259,3.3261287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.903797,0.03571429
2005,"Katrina2",3.907185,4.9080911,0.82325837,15.266095,-0.31024625,0.82391752,-0.31760473,25.386705,2.6959776,3.325036,-6.8243737,3.0692233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.290265,0.5
2005,"Ophelia",4.0379968,4.4869117,0.95407018,16.305418,-0.07775069,0.95483407,-0.07959479,18.064006,2.8622009,1.7917595,-6.8895913,2.1945765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.599262,0.01538462
2005,"Rita",4.3760648,5.3097674,1.2921381,19.149943,0.68162035,1.2931727,0.69778714,23.211251,2.7725887,2.4807313,-6.8426833,2.7106795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18.301219,0.36656891
2005,"Wilma",4.4982662,5.5811305,1.4143396,20.234399,1.0123558,1.415472,1.036367,23.768122,2.584752,2.1860513,-6.856462,2.5193812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.275229,0.43510951
2007,"Humberto",4.4215498,4.3538582,1.3376232,19.550103,0.80123515,1.3386941,0.82023898,17.727534,2.6483002,1.3711807,-6.8926416,2.9627769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.955922,0.11111111
2008,"Dolly",4.0671972,3.8759413,0.98327061,16.542093,-0.02117951,0.98405787,-0.02168185,,2.7080502,2.0794415,-6.8741985,3.4081278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.935816,0.06745818
2008,"Gustav",4.4150717,3.3920249,1.3311451,19.492858,0.78394666,1.3322109,0.80254044,,3.0445224,2.6390573,-6.8606637,3.3293949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.427905,0.22857143
2008,"Ike",4.7994432,5.6949972,1.7155166,23.034655,1.9549965,1.7168901,2.0013655,,2.9391619,3.2188758,-6.856462,2.6337275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.24742,0.2967033
