year,nm,lnih,lnhd,clnih,lnih2,clnih2,slnih,slnih2,lncost,lnrain,lnsurge,lnpress,lneTK12,low1,low2,me,nh,ma,ri,ct,ny,nj,de,md,va,nc,sc,ga,fl,al,ms,la,tx,lninc,vwind
1967,Beulah,1.8407786,3.3486741,-1.0190243,3.388466,0.198759,-1.1051914,0.25405241,19.113828,3.3098128,2.4849066,-6.856462,3.4087871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.608703,0.77142857
1968,Gladys,2.0248325,2.6872553,-0.83497042,4.0999466,-0.14247587,-0.90557422,-0.18211169,15.717618,2.6246686,1.8718022,-6.8844867,3.3155722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.693863,0.03571429
1969,Camille,2.3601852,3.2825556,-0.49961767,5.5704744,-0.59003366,-0.54186455,-0.75417703,20.970126,2.3085672,2.7080502,-6.8123451,3.3933083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.273855,0.82236842
1969,Gerda,1.6699003,1.7019928,-1.1899026,2.788567,0.57621675,-1.2905189,0.73651635,10.221941,1.7351891,1.7917595,-6.8875526,4.6536907,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.216499,0.2967033
1970,Celia,2.358068,3.6389064,-0.5017349,5.5604848,-0.58791357,-0.54416081,-0.75146714,20.650695,1.9823798,2.2192035,-6.8511849,3.3211621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.847029,0.5
1971,Fern,2.1719525,2.381398,-0.68785042,4.7173776,-0.36651327,-0.74601398,-0.46847478,17.224345,3.2580965,1.7917595,-6.8865316,3.8699677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.624832,0.01538462
1971,Edith,2.3900596,3.2091427,-0.46974332,5.7123849,-0.61899269,-0.50946408,-0.79119227,17.034386,2.1587147,1.7578579,-6.8855097,3.6634765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.374887,0.16562047
1971,Ginger,1.986063,3.2729641,-0.87373991,3.9444463,-0.07623005,-0.94762199,-0.09743673,16.118096,2.745988,1.3862944,-6.9027427,4.6959587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.52008,0.01538462
1972,Agnes,1.8590984,1.9379706,-1.0007045,3.4562468,0.16175806,-1.0853225,0.20675806,17.249498,2.1317968,1.9459101,-6.8875526,4.1673904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.796448,0.01538462
1974,Carmen,2.6374991,3.1919627,-0.22230383,6.9564014,-0.79023248,-0.24110149,-1.0100698,18.826146,2.5802168,1.7917595,-6.858565,3.7925378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.677184,0.7032967
1975,Eloise,2.5541811,3.3580527,-0.30562176,6.5238413,-0.74624681,-0.33146466,-0.95384762,20.009916,2.7013612,2.7850112,-6.8617113,4.6273785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.830054,0.5
1976,Belle,3.2750189,6.5261749,0.41521596,10.725749,-0.66724718,0.45032597,-0.85287083,18.420681,1.9169226,2.1804175,-6.8875526,3.6650854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.889183,0.11111111
1977,Babe,2.9796616,3.0141873,0.11985868,8.8783832,-0.82528537,0.12999374,-1.0548742,16.118096,2.3969858,2.1587147,-6.9027427,2.8945636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.213819,0.01538462
1979,Bob,3.2235303,3.2482046,0.36372739,10.391148,-0.70735386,0.39448361,-0.90413491,16.811243,1.96851,1.8405496,-6.8936564,3.7320291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.062052,0.01538462
1979,David1,2.9969911,4.6641023,0.13718821,8.9819558,-0.82083087,0.14878863,-1.0491805,18.890684,2.3025851,1.6094379,-6.8793558,3.8199367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.314775,0.03571429
1979,David2,3.0261755,3.7746521,0.16637263,9.1577384,-0.81197162,0.18044084,-1.0378566,18.890684,2.737609,1.6094379,-6.8772961,3.9867757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14.711692,0.11111111
1979,Frederic,2.9801534,4.1360774,0.12035046,8.8813141,-0.82516724,0.13052711,-1.0547232,21.556175,2.3978953,2.7080502,-6.8522426,3.5959077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15.785351,0.55974522
1980,Allen,2.8912174,3.86502,0.03141451,8.3591382,-0.8386646,0.03407087,-1.0719754,19.519293,3.0056826,1.6094379,-6.8511849,3.3265016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.066065,0.36656891
1983,Alicia,3.6488802,5.6696695,0.78907729,13.314327,-0.2170085,0.85580044,-0.27737879,21.416413,2.2512918,2.5360749,-6.8690145,3.7628377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.647861,0.36656891
1984,Diana,3.0873344,4.2911589,0.22753153,9.531634,-0.78788088,0.24677124,-1.007064,17.989898,2.9433858,1.7191888,-6.8554088,3.4626508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.333661,0.36656891
1985,Bob,3.4749316,4.1411625,0.61512871,12.07515,-0.46126815,0.66714303,-0.58958982,16.811243,3.0680529,0.96317432,-6.9107508,3.3987213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.983964,0.01538462
1985,Danny,3.4241367,2.7123169,0.56433379,11.724712,-0.52117885,0.61205297,-0.66616728,17.727534,2.2823824,2.0630581,-6.89467,3.5938016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.187366,0.11111111
1985,Elena,3.3340835,4.19143,0.4742806,11.116113,-0.61470939,0.51438502,-0.78571738,20.946409,2.7517481,2.0630581,-6.8658911,2.9044857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.96279,0.36656891
1985,Gloria1,2.8673342,3.3590728,0.00753129,8.2216054,-0.83959475,0.00816812,-1.0731643,18.420681,1.9586853,1.7917595,-6.8480053,4.1143179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.761199,0.22857143
1985,Gloria2,3.9498266,5.577375,1.0900237,15.60113,0.3485001,1.1821944,0.44545047,20.500122,1.7950873,1.9459101,-6.8679744,4.637345,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.404637,0.06745818
1985,Juan,3.4867404,3.0043334,0.62693753,12.157359,-0.44660081,0.67995039,-0.57084213,21.128731,2.8780742,2.1041342,-6.8783265,3.3393977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.020321,0.06745818
1985,Kate,3.1872361,3.5556058,0.32743316,10.158474,-0.732439,0.3551204,-0.93619857,19.519293,2.1186623,2.3823201,-6.8741985,3.8135568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.272205,0.16562047
1986,Bonnie,3.5175781,4.631865,0.65777522,12.373356,-0.40698323,0.71339567,-0.52020321,17.55318,2.5649494,1.6582281,-6.8977049,3.8088556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.300775,0.06745818
1986,Charley,2.9655299,3.2403687,0.10572703,8.7943678,-0.82847327,0.11466714,-1.0589489,16.523561,2.1529243,1.3711807,-6.8977049,3.3378678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.040353,0.01538462
1987,Floyd,3.6561146,5.5796275,0.79631168,13.367174,-0.20553918,0.86364655,-0.26271879,13.122363,2.3095607,1.3862944,-6.9007307,4.4240001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.227338,0.01538462
1988,Florence,3.5585195,3.2215496,0.69871659,12.663061,-0.3514466,0.75779897,-0.44921667,16.811243,2.3786198,1.7749524,-6.8916259,2.2169609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.989454,0.03571429
1989,Chantal,3.6262698,4.6855195,0.76646693,13.149833,-0.25217991,0.83127818,-0.32233466,18.420681,2.9957323,1.9300711,-6.8936564,3.6613171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.864931,0.03571429
1989,Hugo,3.6219523,4.4037174,0.76214934,13.118538,-0.25877986,0.82659549,-0.33077066,22.679268,2.3302003,2.9856819,-6.8394764,4.2031576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.484428,0.61359571
1989,Jerry,3.6578106,4.5601453,0.79800766,13.379578,-0.20283525,0.86548594,-0.25926264,18.064006,1.903599,1.9300711,-6.8906091,3.2700812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.70658,0.06745818
1991,Bob,4.1034625,6.1645288,1.2436596,16.838404,0.70703767,1.3488215,0.90373077,21.128731,2.1090003,1.8809906,-6.8690145,3.731226,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.745255,0.22857143
1992,Andrew1,3.867997,5.5510106,1.0081941,14.961401,0.17680383,1.0934454,0.22598946,23.959589,2.6376277,2.6700021,-6.8265452,3.465664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.147367,0.79876558
1992,Andrew2,3.6168204,3.3717305,0.75701753,13.08139,-0.26657593,0.82102975,-0.34073555,20.781535,2.4782177,2.0794415,-6.8458799,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.444243,0.61359571
1993,Emily,2.9832475,3.2677331,0.12344458,8.8997656,-0.82441291,0.13388286,-1.053759,17.370859,2.014903,2.3194422,-6.8679744,3.3378346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.153781,0.36656891
1995,Erin1,3.8280031,5.0859528,0.96820019,14.653608,0.09776013,1.0500697,0.12495633,19.673444,2.383243,1.8809906,-6.8916259,3.3218865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.560811,0.06745818
1995,Erin2,3.7396916,4.0954877,0.87988867,13.985293,-0.0654474,0.95429068,-0.08365443,19.673444,2.0794415,1.9286187,-6.8803841,3.8751748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.404802,0.16562047
1995,Opal,3.7190491,4.2974138,0.85924615,13.831326,-0.10134752,0.93190267,-0.12954171,22.360708,2.9663035,3.1780538,-6.8480053,1.7807591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.414064,0.36656891
1996,Bertha,3.7196136,4.2516466,0.8598107,13.835525,-0.10037703,0.93251495,-0.12830124,19.413933,2.2192035,1.7749524,-6.8814113,4.2814307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.047076,0.22857143
1996,Fran,3.6647006,4.3509904,0.80489765,13.43003,-0.19179124,0.87295854,-0.24514626,22.148781,2.7725887,2.1815468,-6.8606637,3.43298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.265002,0.36656891
1997,Danny,3.8481138,4.1725502,0.98831084,14.807979,0.13710684,1.0718809,0.17524904,18.420681,3.6309855,1.7191888,-6.8916259,3.7960555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.229743,0.03571429
1998,Bonnie,3.7547329,4.2257366,0.89492996,14.098019,-0.03875184,0.97060384,-0.04953234,20.394762,2.6817062,1.8293763,-6.8710913,3.1616718,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.495616,0.2967033
1998,Earl,3.6179451,3.8369312,0.75814222,13.089527,-0.26487185,0.82224954,-0.33855741,18.184958,2.7948393,2.0630581,-6.89467,2.9575917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.228877,0.03571429
1998,Georges1,3.9539498,3.9257303,1.0941469,15.633719,0.35750593,1.1866662,0.45696166,20.517396,1.6094379,2.0412203,-6.8885725,3.1852838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.784411,0.22857143
1998,Georges2,3.9388736,4.3841855,1.0790707,15.514725,0.32474207,1.1703152,0.41508311,21.391639,3.6496187,2.1815468,-6.8710913,3.539249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,16.695807,0.22857143
1999,Bret,3.7268124,1.9027319,0.86700954,13.889131,-0.08794594,0.94032251,-0.11241191,17.909855,2.5787005,2.1994443,-6.8575141,3.55456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.610403,0.36656891
1999,Floyd,4.0214737,4.2333181,1.1616708,16.172251,0.50982757,1.2598999,0.65165815,22.654787,3.1805507,2.2170272,-6.8627579,3.4197879,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.308348,0.22857143
1999,Irene,4.183165,5.306367,1.3233621,17.49887,0.9116358,1.4352635,1.1652467,20.500122,2.8593396,1.0818052,-6.8710913,3.9969416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.028251,0.2967033
2002,Lili,3.9925206,3.4332261,1.1327177,15.940221,0.44339799,1.2284986,0.56674831,20.645304,2.1282317,2.4595888,-6.8700534,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.192884,0.11111111
2003,Claudette,3.8420801,2.4974411,0.98227721,14.76158,0.12521704,1.065337,0.16005157,19.008467,1.8437192,1.7766458,-6.8865316,3.7630225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.418665,0.11111111
2003,Isabel,4.2415634,4.2365262,1.3817605,17.99086,1.0696105,1.4986,1.3671689,22.404094,3.0056826,2.1435894,-6.8638034,1.9305912,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.379113,0.22857143
2004,Alex,3.6642181,3.9019075,0.80441519,13.426494,-0.19256767,0.87243528,-0.2461387,,1.7917595,1.6094379,-6.8793558,3.1753634,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.890101,0.03571429
2004,Charley1,4.05471,5.43153,1.194907,16.440673,0.58815136,1.2959465,0.75177109,,2.0794415,1.9459101,-6.8469431,3.5254131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.680102,0.7032967
2004,Charley2,3.9787513,4.6127591,1.1189484,15.830462,0.41239408,1.2135649,0.52711932,,1.7917595,1.6094379,-6.8997231,3.3009906,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.06609,0.03571429
