year,nm,lnih,lnhd,clnih,lnih2,clnih2,slnih,slnih2,lncost,lnrain,lnsurge,lnpress,lneTK12,low1,low2,me,nh,ma,ri,ct,ny,nj,de,md,va,nc,sc,ga,fl,al,ms,la,tx,lninc,vwind
1964,Cleo,1.9104348,4.7223939,-0.96817036,3.6497612,0.07930647,-1.0387995,0.09827468,18.671439,2.6623552,1.7917595,-6.8752321,2.715771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.376337,0.22857143
1964,Dora,1.9935208,4.5033746,-0.88508435,3.9741253,-0.07467306,-0.94965228,-0.09253306,19.336971,3.1667401,2.4849066,-6.8731638,3.4932815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.021441,0.36656891
1964,Hilda,1.777451,2.7896286,-1.1011542,3.1593321,0.35449311,-1.1814846,0.43927937,18.643824,2.8741295,2.3025851,-6.856462,3.539128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.795195,0.36656891
1964,Isbell,2.2250275,3.2962518,-0.65357764,4.9507476,-0.43088364,-0.70125688,-0.53394068,16.118096,2.2470724,1.6094379,-6.8814113,2.9245152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.133738,0.5
1965,Betsy1,2.0006961,4.9476626,-0.87790905,4.002785,-0.08732306,-0.94195353,-0.10820865,18.752643,2.3978953,2.1972246,-6.858565,4.1435781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.94907,0.73979822
1965,Betsy2,1.9679691,4.6117136,-0.91063603,3.8729026,-0.02878938,-0.97706799,-0.03567511,20.971008,2.5022553,2.7212954,-6.8543545,4.8729663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.649272,0.55974522
1966,Alma1,2.0883485,2.9465606,-0.79025665,4.3611996,-0.2335418,-0.84790678,-0.2893994,12.715898,2.296567,1.6094379,-6.8775022,4.2859229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.947205,0.66137566
1966,Alma2,1.6651082,1.5601306,-1.213497,2.7725852,0.61452761,-1.302023,0.76150789,16.123083,2.1972246,2.3025851,-6.8895913,3.8757061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.152171,0.11111111
1966,Inez,2.0883485,2.9465606,-0.79025665,4.3611996,-0.2335418,-0.84790678,-0.2893994,15.424948,1.5686159,1.6094379,-6.8906091,2.9241547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.947205,0.06745818
1967,Beulah,1.8407786,3.3486741,-1.0378265,3.388466,0.21903657,-1.1135372,0.27142487,19.113828,3.3098128,2.4849066,-6.856462,3.4087871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.608703,0.77142857
1968,Gladys,2.0248325,2.6872553,-0.85377269,4.0999466,-0.12911956,-0.9160564,-0.16000186,15.717618,2.6246686,1.8718022,-6.8844867,3.3155722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.693863,0.03571429
1969,Camille,2.3601852,3.2825556,-0.51841993,5.5704744,-0.58928814,-0.55623927,-0.73023174,20.970126,2.3085672,2.7080502,-6.8123451,3.3933083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.273855,0.82236842
1969,Gerda,1.6699003,1.7019928,-1.2087049,2.788567,0.60292012,-1.2968813,0.74712417,10.221941,1.7351891,1.7917595,-6.8875526,4.6536907,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.216499,0.2967033
1970,Celia,2.358068,3.6389064,-0.52053716,5.5604848,-0.58708843,-0.55851095,-0.72750591,20.650695,1.9823798,2.2192035,-6.8511849,3.3211621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.847029,0.5
1971,Fern,2.1719525,2.381398,-0.70665269,4.7173776,-0.35868934,-0.75820382,-0.44447924,17.224345,3.2580965,1.7917595,-6.8865316,3.8699677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.624832,0.01538462
1971,Edith,2.3900596,3.2091427,-0.48854558,5.7123849,-0.61937058,-0.52418555,-0.76750918,17.034386,2.1587147,1.7578579,-6.8855097,3.6634765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.374887,0.16562047
1971,Ginger,1.986063,3.2729641,-0.89254217,3.9444463,-0.06141583,-0.95765416,-0.07610503,16.118096,2.745988,1.3862944,-6.9027427,4.6959587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.52008,0.01538462
1972,Agnes,1.8590984,1.9379706,-1.0195068,3.4562468,0.18134672,-1.093881,0.22472051,17.249498,2.1317968,1.9459101,-6.8875526,4.1673904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.796448,0.01538462
1974,Carmen,2.6374991,3.1919627,-0.24110609,6.9564014,-0.79991521,-0.25869506,-0.99123577,18.826146,2.5802168,1.7917595,-6.858565,3.7925378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.677184,0.7032967
1975,Eloise,2.5541811,3.3580527,-0.32442403,6.5238413,-0.75279641,-0.34809114,-0.93284728,20.009916,2.7013612,2.7850112,-6.8617113,4.6273785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.830054,0.5
1976,Belle,3.2750189,6.5261749,0.39641369,10.725749,-0.70090355,0.42533253,-0.86854289,18.420681,1.9169226,2.1804175,-6.8875526,3.6650854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.889183,0.11111111
1977,Babe,2.9796616,3.0141873,0.10105641,8.8783832,-0.84783496,0.1084286,-1.0506168,16.118096,2.3969858,2.1587147,-6.9027427,2.8945636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.213819,0.01538462
1979,Bob,3.2235303,3.2482046,0.34492513,10.391148,-0.73907402,0.37008782,-0.91584282,16.811243,1.96851,1.8405496,-6.8936564,3.7320291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.062052,0.01538462
1979,David1,2.9969911,4.6641023,0.11838594,8.9819558,-0.84403213,0.12702234,-1.0459044,18.890684,2.3025851,1.6094379,-6.8793558,3.8199367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.314775,0.03571429
1979,David2,3.0261755,3.7746521,0.14757037,9.1577384,-0.83627035,0.1583358,-1.0362862,18.890684,2.737609,1.6094379,-6.8772961,3.9867757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14.711692,0.11111111
1979,Frederic,2.9801534,4.1360774,0.10154819,8.8813141,-0.84773533,0.10895625,-1.0504933,21.556175,2.3978953,2.7080502,-6.8522426,3.5959077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15.785351,0.55974522
1980,Allen,2.8912174,3.86502,0.01261225,8.3591382,-0.85788829,0.01353232,-1.0630746,19.519293,3.0056826,1.6094379,-6.8511849,3.3265016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.066065,0.36656891
1983,Alicia,3.6488802,5.6696695,0.77027503,13.314327,-0.26472374,0.82646748,-0.32803932,21.416413,2.2512918,2.5360749,-6.8690145,3.7628377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.647861,0.36656891
1984,Diana,3.0873344,4.2911589,0.20872927,9.531634,-0.81447945,0.22395631,-1.0092834,17.989898,2.9433858,1.7191888,-6.8554088,3.4626508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.333661,0.36656891
1985,Bob,3.4749316,4.1411625,0.59632644,12.07515,-0.50244214,0.63982915,-0.62261426,16.811243,3.0680529,0.96317432,-6.9107508,3.3987213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.983964,0.01538462
1985,Danny,3.4241367,2.7123169,0.54553152,11.724712,-0.56044272,0.58532868,-0.6944872,17.727534,2.2823824,2.0630581,-6.89467,3.5938016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.187366,0.11111111
1985,Elena,3.3340835,4.19143,0.45547833,11.116113,-0.65058685,0.488706,-0.80619164,20.946409,2.7517481,2.0630581,-6.8658911,2.9044857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15.96279,0.36656891
1985,Gloria1,2.8673342,3.3590728,-0.01127098,8.2216054,-0.85792033,-0.01209321,-1.0631143,18.420681,1.9586853,1.7917595,-6.8480053,4.1143179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.761199,0.22857143
1985,Gloria2,3.9498266,5.577375,1.0712214,15.60113,0.28946791,1.1493682,0.3587017,20.500122,1.7950873,1.9459101,-6.8679744,4.637345,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.404637,0.06745818
1985,Juan,3.4867404,3.0043334,0.60813526,12.157359,-0.48821886,0.65249943,-0.60498912,21.128731,2.8780742,2.1041342,-6.8783265,3.3393977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.020321,0.06745818
1985,Kate,3.1872361,3.5556058,0.30863089,10.158474,-0.76279433,0.33114588,-0.94523647,19.519293,2.1186623,2.3823201,-6.8741985,3.8135568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.272205,0.16562047
1986,Bonnie,3.5175781,4.631865,0.63897296,12.373356,-0.44976092,0.68558678,-0.55733296,17.55318,2.5649494,1.6582281,-6.8977049,3.8088556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.300775,0.06745818
1986,Charley,2.9655299,3.2403687,0.08692476,8.7943678,-0.85049145,0.09326603,-1.0539086,16.523561,2.1529243,1.3711807,-6.8977049,3.3378678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.040353,0.01538462
1987,Floyd,3.6561146,5.5796275,0.77750942,13.367174,-0.25352647,0.83422963,-0.31416393,13.122363,2.3095607,1.3862944,-6.9007307,4.4240001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.227338,0.01538462
1988,Florence,3.5585195,3.2215496,0.67991433,12.663061,-0.39576387,0.72951486,-0.49042111,16.811243,2.3786198,1.7749524,-6.8916259,2.2169609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.989454,0.03571429
1989,Chantal,3.6262698,4.6855195,0.74766467,13.149833,-0.2990449,0.80220767,-0.37056928,18.420681,2.9957323,1.9300711,-6.8936564,3.6613171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.864931,0.03571429
1989,Hugo,3.6219523,4.4037174,0.74334707,13.118538,-0.30548249,0.7975751,-0.37854658,22.679268,2.3302003,2.9856819,-6.8394764,4.2031576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.484428,0.61359571
1989,Jerry,3.6578106,4.5601453,0.7792054,13.379578,-0.25088631,0.83604933,-0.31089231,18.064006,1.903599,1.9300711,-6.8906091,3.2700812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.70658,0.06745818
1991,Bob,4.1034625,6.1645288,1.2248573,16.838404,0.64222808,1.3142121,0.79583365,21.128731,2.1090003,1.8809906,-6.8690145,3.731226,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.745255,0.22857143
1992,Andrew1,3.867997,5.5510106,0.98939181,14.961401,0.1208488,1.0615691,0.14975294,23.959589,2.6376277,2.6700021,-6.8265452,3.465664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.147367,0.79876558
1992,Andrew2,3.6168204,3.3717305,0.73821527,13.08139,-0.31308558,0.79206893,-0.38796815,20.781535,2.4782177,2.0794415,-6.8458799,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.444243,0.61359571
1993,Emily,2.9832475,3.2677331,0.10464232,8.8997656,-0.84709735,0.1122761,-1.0497027,17.370859,2.014903,2.3194422,-6.8679744,3.3378346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.153781,0.36656891
1995,Erin1,3.8280031,5.0859528,0.94939792,14.653608,0.04330905,1.0186576,0.05366754,19.673444,2.383243,1.8809906,-6.8916259,3.3218865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.560811,0.06745818
1995,Erin2,3.7396916,4.0954877,0.8610864,13.985293,-0.11657757,0.92390365,-0.14446013,19.673444,2.0794415,1.9286187,-6.8803841,3.8751748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.404802,0.16562047
1995,Opal,3.7190491,4.2974138,0.84044389,13.831326,-0.15170143,0.90175524,-0.18798478,22.360708,2.9663035,3.1780538,-6.8480053,1.7807591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.414064,0.36656891
1996,Bertha,3.7196136,4.2516466,0.84100844,13.835525,-0.15075217,0.90236098,-0.18680847,19.413933,2.2192035,1.7749524,-6.8814113,4.2814307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.047076,0.22857143
1996,Fran,3.6647006,4.3509904,0.78609539,13.43003,-0.2401014,0.84344196,-0.2975279,22.148781,2.7725887,2.1815468,-6.8606637,3.43298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.265002,0.36656891
1997,Danny,3.8481138,4.1725502,0.96950857,14.807979,0.08189951,1.0402353,0.10148791,18.420681,3.6309855,1.7191888,-6.8916259,3.7960555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.229743,0.03571429
1998,Bonnie,3.7547329,4.2257366,0.87612769,14.098019,-0.09044762,0.94004223,-0.11208053,20.394762,2.6817062,1.8293763,-6.8710913,3.1616718,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.495616,0.2967033
1998,Earl,3.6179451,3.8369312,0.73933995,13.089527,-0.3114238,0.79327566,-0.38590891,18.184958,2.7948393,2.0630581,-6.89467,2.9575917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.228877,0.03571429
1998,Georges1,3.9539498,3.9257303,1.0753446,15.633719,0.29831869,1.1537923,0.36966937,20.517396,1.6094379,2.0412203,-6.8885725,3.1852838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.784411,0.22857143
1998,Georges2,3.9388736,4.3841855,1.0602684,15.514725,0.26612176,1.1376162,0.32977171,21.391639,3.6496187,2.1815468,-6.8710913,3.539249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,16.695807,0.22857143
1999,Bret,3.7268124,1.9027319,0.84820727,13.889131,-0.13859179,0.91008497,-0.17173963,17.909855,2.5787005,2.1994443,-6.8575141,3.55456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.610403,0.36656891
1999,Floyd,4.0214737,4.2333181,1.1428685,16.172251,0.44810112,1.2262421,0.55527618,22.654787,3.1805507,2.2170272,-6.8627579,3.4197879,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.308348,0.22857143
1999,Irene,4.183165,5.306367,1.3045598,17.49887,0.84382902,1.399729,1.0456527,20.500122,2.8593396,1.0818052,-6.8710913,3.9969416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.028251,0.2967033
2002,Lili,3.9925206,3.4332261,1.1139155,15.940221,0.38276031,1.1951769,0.47430741,20.645304,2.1282317,2.4595888,-6.8700534,3.5906393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.192884,0.11111111
2003,Claudette,3.8420801,2.4974411,0.96347494,14.76158,0.0702366,1.0337616,0.08703551,19.008467,1.8437192,1.7766458,-6.8865316,3.7630225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.418665,0.11111111
2003,Isabel,4.2415634,4.2365262,1.3629582,17.99086,0.99960769,1.4623876,1.2386899,22.404094,3.0056826,2.1435894,-6.8638034,1.9305912,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.379113,0.22857143
2004,Alex,3.6642181,3.9019075,0.78561293,13.426494,-0.24085969,0.8429243,-0.29846756,,1.791759,1.609438,-6.8793558,3.1753634,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.890101,0.03571429
2004,Charley1,4.05471,5.43153,1.1761048,16.440673,0.52517508,1.261903,0.65078438,,2.079442,1.945910,-6.8469431,3.5254131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.680102,0.7032967
2004,Charley2,3.9787513,4.6127591,1.1001461,15.830462,0.35227419,1.1804031,0.43652974,,1.791759,1.609438,-6.8997231,3.3009906,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.06609,0.03571429
2004,Frances,4.4015887,5.0123411,1.5229835,19.373983,1.4614314,1.6340869,1.8109708,,2.995732,1.791759,-6.8669333,2.5106498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.312802,0.22857143
